phase,segment,combo,adoption_level,reason,total_bins,min_bin_n,median_bin_n,eff_min_bin_n,ratio_1_9,ratio_10_99,ratio_500_plus,small_headcount_sensitive,all_existing_bins_ge_150,all_existing_bins_ge_300,all_existing_bins_ge_500,reviewer_comment
2,KEIBAJO_SURFACE_02_ダ,ten_shisu_juni+kishu_kitai_rentai_decile,reject,too many bins (129); combo splits data too finely,129,1,42.0,1,0.1783,0.7984,0.0,True,False,False,False,23 bins with n<10; 17 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_02_ダ,ten_shisu_juni+kishu_kitai_tansho_decile,reject,too many bins (129); combo splits data too finely,129,1,41.0,1,0.1628,0.814,0.0,True,False,False,False,21 bins with n<10; 17 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_02_ダ_新馬,chokyo_shisu_decile+kishu_kitai_rentai_decile,reject,too many bins (70); combo splits data too finely,70,1,13.5,1,0.3714,0.5857,0.0,False,False,False,False,26 bins with n<10
2,KEIBAJO_SURFACE_02_ダ_新馬,chokyo_shisu_decile+ninki_shisu_decile,reject,too many bins (72); combo splits data too finely,72,1,13.0,1,0.4444,0.5,0.0,False,False,False,False,32 bins with n<10
2,KEIBAJO_SURFACE_02_ダ_新馬,kishu_kitai_tansho_decile+chokyo_shisu_decile,reject,too many bins (71); combo splits data too finely,71,1,13.0,1,0.3521,0.6056,0.0,False,False,False,False,25 bins with n<10
2,KEIBAJO_SURFACE_02_ダ_新馬,ninki_shisu_decile+sogo_shisu_decile,reject,too many bins (61); combo splits data too finely,61,1,19.0,1,0.3934,0.5574,0.0,False,False,False,False,24 bins with n<10
2,KEIBAJO_SURFACE_02_ダ_条件戦,kijun_ninkijun_tansho+chokyo_shisu_decile,reject,too many bins (106); combo splits data too finely,106,1,12.0,1,0.4623,0.4906,0.0,False,False,False,False,49 bins with n<10
2,KEIBAJO_SURFACE_02_ダ_条件戦,kijun_ninkijun_tansho+idm_decile,reject,too many bins (93); combo splits data too finely,93,1,21.0,1,0.3656,0.6022,0.0,False,False,False,False,34 bins with n<10
2,KEIBAJO_SURFACE_02_ダ_条件戦,kishu_shisu_decile+kyusha_shisu_decile,reject,too many bins (85); combo splits data too finely,85,1,23.0,1,0.3059,0.6588,0.0,False,False,False,False,26 bins with n<10
2,KEIBAJO_SURFACE_02_ダ_条件戦,kyakushitsu+gekiso_juni,reject,too many bins (70); combo splits data too finely,70,2,32.0,2,0.1571,0.8,0.0,True,False,False,False,11 bins with n<10; only 70/72 possible bins observed
2,KEIBAJO_SURFACE_02_ダ_条件戦,kyakushitsu+pace_shisu_juni,reject,too many bins (69); combo splits data too finely,69,1,34.0,1,0.2174,0.7246,0.0,True,False,False,False,15 bins with n<10; only 69/72 possible bins observed
2,KEIBAJO_SURFACE_02_ダ_条件戦,kyakushitsu+ten_shisu_juni,reject,too many bins (69); combo splits data too finely,69,1,28.0,1,0.2174,0.6957,0.0,True,False,False,False,15 bins with n<10; only 69/72 possible bins observed
2,KEIBAJO_SURFACE_02_ダ_条件戦,kyusha_shisu_decile+chokyo_shisu_decile,reject,too many bins (94); combo splits data too finely,94,1,21.0,1,0.3298,0.6383,0.0,False,False,False,False,31 bins with n<10
2,KEIBAJO_SURFACE_02_ダ_条件戦,kyusha_shisu_decile+ninki_shisu_decile,reject,too many bins (80); combo splits data too finely,80,1,26.5,1,0.3,0.65,0.0,False,False,False,False,24 bins with n<10
2,KEIBAJO_SURFACE_02_芝,manken_shirushi+agari_shisu_juni,reject,too many bins (128); combo splits data too finely,128,2,39.0,2,0.1094,0.8594,0.0,True,False,False,False,14 bins with n<10; only 128/162 possible bins observed
2,KEIBAJO_SURFACE_02_芝,manken_shisu_decile+ten_shisu_juni,reject,too many bins (160); combo splits data too finely,160,4,48.5,4,0.0437,0.9187,0.0,True,False,False,False,7 bins with n<10
2,KEIBAJO_SURFACE_02_芝,ten_shisu_juni+kijun_ninkijun_tansho,reject,too many bins (255); combo splits data too finely,255,1,24.0,1,0.2,0.7804,0.0,True,False,False,False,51 bins with n<10; 64 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_02_芝_新馬,ichi_shisu_juni+kyakushitsu,reject,too many bins (62); combo splits data too finely,62,1,26.5,1,0.3065,0.6452,0.0,True,False,False,False,19 bins with n<10; 14 SHS tail bins excluded from eff. check; only 62/72 possible bins observed
2,KEIBAJO_SURFACE_02_芝_新馬,idm_decile+kyusha_shisu_decile,reject,too many bins (69); combo splits data too finely,69,1,24.0,1,0.3188,0.6377,0.0,False,False,False,False,22 bins with n<10
2,KEIBAJO_SURFACE_02_芝_条件戦,gekiso_juni+ninki_shisu_decile,reject,too many bins (155); combo splits data too finely,155,1,21.0,1,0.2516,0.729,0.0,True,False,False,False,39 bins with n<10; 36 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_02_芝_条件戦,kijun_ninkijun_tansho+idm_decile,reject,too many bins (122); combo splits data too finely,122,1,20.0,1,0.3689,0.582,0.0,False,False,False,False,45 bins with n<10
2,KEIBAJO_SURFACE_02_芝_条件戦,kijun_ninkijun_tansho+sogo_shisu_decile,reject,too many bins (123); combo splits data too finely,123,1,17.0,1,0.374,0.5935,0.0,False,False,False,False,46 bins with n<10
2,KEIBAJO_SURFACE_02_芝_条件戦,kyusha_shisu_decile+kijun_ninkijun_tansho,reject,too many bins (143); combo splits data too finely,143,1,17.0,1,0.3427,0.6294,0.0,False,False,False,False,49 bins with n<10
2,KEIBAJO_SURFACE_03_ダ,ten_shisu_juni+kijun_ninkijun_tansho,reject,too many bins (256); combo splits data too finely,256,1,40.5,1,0.1172,0.8672,0.0,True,False,False,False,30 bins with n<10; 36 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_03_ダ_条件戦,ichi_shisu_juni+chokyo_shisu_decile,reject,too many bins (160); combo splits data too finely,160,1,21.0,4,0.1875,0.7937,0.0,True,False,False,False,30 bins with n<10; 37 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_03_芝_条件戦,agari_shisu_juni+chokyo_shisu_decile,reject,too many bins (160); combo splits data too finely,160,1,29.0,4,0.0875,0.875,0.0,True,False,False,False,14 bins with n<10; 32 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_03_芝_条件戦,agari_shisu_juni+kishu_kitai_rentai_decile,reject,too many bins (159); combo splits data too finely,159,2,31.0,7,0.0943,0.8679,0.0,True,False,False,False,15 bins with n<10; 31 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_03_芝_条件戦,agari_shisu_juni+kishu_shisu_decile,reject,too many bins (159); combo splits data too finely,159,2,32.0,2,0.1132,0.8616,0.0,True,False,False,False,18 bins with n<10; 31 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_03_芝_条件戦,agari_shisu_juni+kyusha_shisu_decile,reject,too many bins (160); combo splits data too finely,160,2,33.0,8,0.0875,0.8812,0.0,True,False,False,False,14 bins with n<10; 30 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_03_芝_条件戦,pace_shisu_juni+ninki_shisu_decile,reject,too many bins (160); combo splits data too finely,160,2,30.5,2,0.1562,0.8125,0.0,True,False,False,False,25 bins with n<10; 36 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_03_芝_条件戦,ten_shisu_juni+kishu_shisu_decile,reject,too many bins (160); combo splits data too finely,160,3,30.5,6,0.0563,0.9187,0.0,True,False,False,False,9 bins with n<10; 35 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_04_ダ_新馬,ichi_shisu_juni+chokyo_shisu_decile,reject,too many bins (150); combo splits data too finely,150,7,35.5,7,0.04,0.94,0.0,True,False,False,False,6 bins with n<10; 24 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_04_ダ_新馬,kishu_kitai_tansho_decile+gekiso_juni,reject,too many bins (149); combo splits data too finely,149,1,38.0,1,0.1678,0.8121,0.0,True,False,False,False,25 bins with n<10
2,KEIBAJO_SURFACE_04_ダ_新馬,kishu_shisu_decile+gekiso_juni,reject,too many bins (149); combo splits data too finely,149,1,39.0,1,0.1208,0.8523,0.0,True,False,False,False,18 bins with n<10
2,KEIBAJO_SURFACE_04_ダ_条件戦,hizume_code+ten_shisu_juni,reject,too many bins (267); combo splits data too finely,267,1,8.0,1,0.5131,0.4757,0.0,True,False,False,False,137 bins with n<10; 81 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_04_芝_新馬,gekiso_juni+ninki_shisu_decile,reject,too many bins (179); combo splits data too finely,179,1,29.0,3,0.1899,0.7933,0.0,True,False,False,False,34 bins with n<10; 50 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_ダ_1勝クラス,idm_decile+ten_shisu_juni,reject,too many bins (72); combo splits data too finely,72,1,12.0,1,0.4583,0.4722,0.0,True,False,False,False,33 bins with n<10
2,KEIBAJO_SURFACE_05_ダ_1勝クラス,rotation_bin+manken_shisu_decile,reject,too many bins (76); combo splits data too finely,76,1,18.0,1,0.3289,0.6316,0.0,False,False,False,False,25 bins with n<10
2,KEIBAJO_SURFACE_05_ダ_1勝クラス,sogo_shisu_decile+gekiso_juni,reject,too many bins (79); combo splits data too finely,79,1,13.0,1,0.4051,0.557,0.0,True,False,False,False,32 bins with n<10
2,KEIBAJO_SURFACE_05_ダ_OP重賞,kyori_tekisei+uma_start_shisu_decile,reject,too many bins (43); combo splits data too finely,43,2,21.0,2,0.4186,0.4884,0.0,False,False,False,False,18 bins with n<10
2,KEIBAJO_SURFACE_05_ダ_新馬,agari_shisu_juni+chokyo_shisu_decile,reject,too many bins (160); combo splits data too finely,160,5,47.5,5,0.025,0.9187,0.0,True,False,False,False,4 bins with n<10; 23 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_ダ_新馬,agari_shisu_juni+kishu_shisu_decile,reject,too many bins (160); combo splits data too finely,160,4,52.5,8,0.025,0.95,0.0,True,False,False,False,4 bins with n<10; 26 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_ダ_新馬,agari_shisu_juni+kyusha_shisu_decile,reject,too many bins (160); combo splits data too finely,160,11,42.5,12,0.0,0.9563,0.0,True,False,False,False,22 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_ダ_新馬,gekiso_juni+kijun_ninkijun_tansho,reject,too many bins (255); combo splits data too finely,255,1,27.0,1,0.1882,0.7961,0.0,True,False,False,False,48 bins with n<10; 57 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_ダ_新馬,pace_shisu_juni+kyusha_shisu_decile,reject,too many bins (160); combo splits data too finely,160,9,45.0,16,0.0063,0.9625,0.0,True,False,False,False,1 bins with n<10; 18 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_ダ_新馬,ten_shisu_juni+kishu_kitai_rentai_decile,reject,too many bins (160); combo splits data too finely,160,9,54.5,9,0.0125,0.9563,0.0,True,False,False,False,2 bins with n<10; 15 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_ダ_新馬,ten_shisu_juni+kyusha_shisu_decile,reject,too many bins (160); combo splits data too finely,160,13,47.5,19,0.0,0.975,0.0,True,False,False,False,17 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_ダ_新馬,ten_shisu_juni+ninki_shisu_decile,reject,too many bins (160); combo splits data too finely,160,1,54.0,1,0.1313,0.8375,0.0,True,False,False,False,21 bins with n<10; 15 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_ダ_条件戦,agari_shisu_juni+gekiso_juni,reject,too many bins (256); combo splits data too finely,256,9,41.0,10,0.0078,0.957,0.0,True,False,False,False,2 bins with n<10; 46 SHS tail bins excluded from eff. check; only 256/324 possible bins observed
2,KEIBAJO_SURFACE_05_ダ_条件戦,manken_shirushi+agari_shisu_juni,reject,too many bins (128); combo splits data too finely,128,8,53.5,8,0.0078,0.8828,0.0,True,False,False,False,1 bins with n<10; only 128/162 possible bins observed
2,KEIBAJO_SURFACE_05_ダ_条件戦,pace_shisu_juni+gekiso_juni,reject,too many bins (256); combo splits data too finely,256,3,39.0,5,0.0273,0.9141,0.0,True,False,False,False,7 bins with n<10; 56 SHS tail bins excluded from eff. check; only 256/324 possible bins observed
2,KEIBAJO_SURFACE_05_ダ_条件戦,ten_shisu_juni+gekiso_juni,reject,too many bins (256); combo splits data too finely,256,9,39.0,9,0.0078,0.9492,0.0,True,False,False,False,2 bins with n<10; 45 SHS tail bins excluded from eff. check; only 256/324 possible bins observed
2,KEIBAJO_SURFACE_05_芝,bataiju+chokyo_shisu_decile,reject,too many bins (859); combo splits data too finely,859,1,18.0,1,0.3749,0.61,0.0,False,False,False,False,322 bins with n<10
2,KEIBAJO_SURFACE_05_芝,bataiju+kishu_kitai_rentai_decile,reject,too many bins (859); combo splits data too finely,859,1,17.0,1,0.3749,0.6158,0.0,False,False,False,False,322 bins with n<10
2,KEIBAJO_SURFACE_05_芝,bataiju+kishu_shisu_decile,reject,too many bins (861); combo splits data too finely,861,1,19.0,1,0.3693,0.6249,0.0,False,False,False,False,318 bins with n<10
2,KEIBAJO_SURFACE_05_芝_OP重賞,kyori_tekisei+agari_shisu_juni,reject,too many bins (91); combo splits data too finely,91,1,17.0,1,0.4396,0.5055,0.0,True,False,False,False,40 bins with n<10
2,KEIBAJO_SURFACE_05_芝_OP重賞,uma_deokure_bin+agari_shisu_juni,reject,too many bins (90); combo splits data too finely,90,3,22.5,3,0.0889,0.8778,0.0,True,False,False,False,8 bins with n<10
2,KEIBAJO_SURFACE_05_芝_新馬,agari_shisu_juni+chokyo_shisu_decile,reject,too many bins (177); combo splits data too finely,177,1,21.0,2,0.2825,0.6836,0.0,True,False,False,False,50 bins with n<10; 57 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_芝_新馬,agari_shisu_juni+kishu_kitai_rentai_decile,reject,too many bins (176); combo splits data too finely,176,1,19.0,1,0.3011,0.6761,0.0,True,False,False,False,53 bins with n<10; 56 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_芝_新馬,agari_shisu_juni+kishu_kitai_tansho_decile,reject,too many bins (175); combo splits data too finely,175,1,22.0,1,0.3314,0.6457,0.0,True,False,False,False,58 bins with n<10; 53 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_芝_新馬,agari_shisu_juni+kishu_shisu_decile,reject,too many bins (176); combo splits data too finely,176,1,24.5,1,0.3011,0.6761,0.0,True,False,False,False,53 bins with n<10; 56 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_芝_新馬,agari_shisu_juni+kyusha_shisu_decile,reject,too many bins (177); combo splits data too finely,177,1,20.0,1,0.2542,0.7175,0.0,True,False,False,False,45 bins with n<10; 57 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_芝_新馬,agari_shisu_juni+ninki_shisu_decile,reject,too many bins (174); combo splits data too finely,174,1,20.0,1,0.3506,0.6149,0.0,True,False,False,False,61 bins with n<10; 56 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_芝_新馬,gekiso_juni+kishu_kitai_tansho_decile,reject,too many bins (171); combo splits data too finely,171,1,19.0,1,0.3392,0.6316,0.0,True,False,False,False,58 bins with n<10; 50 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_芝_未勝利,gekiso_juni+kishu_kitai_tansho_decile,reject,too many bins (162); combo splits data too finely,162,1,13.5,1,0.3951,0.5864,0.0,True,False,False,False,64 bins with n<10; 44 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_芝_未勝利,gekiso_juni+ninki_shisu_decile,reject,too many bins (160); combo splits data too finely,160,1,15.0,1,0.3812,0.6,0.0,True,False,False,False,61 bins with n<10; 44 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_05_芝_条件戦,agari_shisu_juni+gekiso_juni,reject,too many bins (321); combo splits data too finely,321,1,21.0,1,0.2555,0.6947,0.0,True,False,False,False,82 bins with n<10; 107 SHS tail bins excluded from eff. check; only 321/324 possible bins observed
2,KEIBAJO_SURFACE_05_芝_条件戦,manken_shirushi+ten_shisu_juni,reject,too many bins (144); combo splits data too finely,144,3,42.0,3,0.0972,0.8472,0.0,True,False,False,False,14 bins with n<10; only 144/162 possible bins observed
2,KEIBAJO_SURFACE_05_芝_条件戦,pace_shisu_juni+gekiso_juni,reject,too many bins (318); combo splits data too finely,318,1,19.0,1,0.2925,0.6635,0.0,True,False,False,False,93 bins with n<10; 105 SHS tail bins excluded from eff. check; only 318/324 possible bins observed
2,KEIBAJO_SURFACE_06_ダ_新馬,kyori_tekisei_2+ninki_shisu_decile,reject,too many bins (31); combo splits data too finely,31,1,39.0,1,0.2903,0.6129,0.0,False,False,False,False,9 bins with n<10
2,KEIBAJO_SURFACE_06_ダ_新馬,pace_shisu_juni+kijun_ninkijun_tansho,reject,too many bins (255); combo splits data too finely,255,1,32.0,1,0.1529,0.8353,0.0,True,False,False,False,39 bins with n<10; 50 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_06_ダ_条件戦,agari_shisu_juni+gekiso_juni,reject,too many bins (256); combo splits data too finely,256,10,49.0,13,0.0,0.918,0.0,True,False,False,False,25 SHS tail bins excluded from eff. check; only 256/324 possible bins observed
2,KEIBAJO_SURFACE_06_ダ_条件戦,gekiso_juni+pace_shisu_juni,reject,too many bins (256); combo splits data too finely,256,2,44.5,2,0.0117,0.8906,0.0,True,False,False,False,3 bins with n<10; 36 SHS tail bins excluded from eff. check; only 256/324 possible bins observed
2,KEIBAJO_SURFACE_06_ダ_条件戦,gekiso_juni+ten_shisu_juni,reject,too many bins (256); combo splits data too finely,256,10,46.0,10,0.0,0.9102,0.0,True,False,False,False,38 SHS tail bins excluded from eff. check; only 256/324 possible bins observed
2,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+agari_shisu_juni,reject,too many bins (128); combo splits data too finely,128,11,64.5,11,0.0,0.8047,0.0,True,False,False,False,only 128/162 possible bins observed
2,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+pace_shisu_juni,reject,too many bins (128); combo splits data too finely,128,11,71.0,11,0.0,0.7812,0.0,True,False,False,False,only 128/162 possible bins observed
2,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+ten_shisu_juni,reject,too many bins (128); combo splits data too finely,128,16,73.5,16,0.0,0.8047,0.0,True,False,False,False,only 128/162 possible bins observed
2,KEIBAJO_SURFACE_06_芝,bataiju+ninki_shisu_decile,reject,too many bins (859); combo splits data too finely,859,1,15.0,1,0.4284,0.5634,0.0,False,False,False,False,368 bins with n<10
2,KEIBAJO_SURFACE_06_芝_OP重賞,kijun_ninkijun_tansho+ninki_shisu_decile,reject,too many bins (98); combo splits data too finely,98,1,13.5,1,0.4286,0.5204,0.0,False,False,False,False,42 bins with n<10
2,KEIBAJO_SURFACE_06_芝_OP重賞,manken_shirushi+tenkai_kigo_code,reject,too many bins (40); combo splits data too finely,40,8,28.0,8,0.05,0.825,0.0,False,False,False,False,2 bins with n<10; only 40/54 possible bins observed
2,KEIBAJO_SURFACE_06_芝_新馬,agari_shisu_juni+chokyo_shisu_decile,reject,too many bins (172); combo splits data too finely,172,1,24.0,4,0.2093,0.7733,0.0,True,False,False,False,36 bins with n<10; 50 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_06_芝_新馬,agari_shisu_juni+kishu_kitai_rentai_decile,reject,too many bins (167); combo splits data too finely,167,1,27.0,2,0.2156,0.7665,0.0,True,False,False,False,36 bins with n<10; 46 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_06_芝_新馬,agari_shisu_juni+kishu_shisu_decile,reject,too many bins (167); combo splits data too finely,167,1,29.0,2,0.2096,0.7725,0.0,True,False,False,False,35 bins with n<10; 45 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_06_芝_新馬,agari_shisu_juni+kyusha_shisu_decile,reject,too many bins (170); combo splits data too finely,170,1,24.0,2,0.1471,0.8294,0.0,True,False,False,False,25 bins with n<10; 49 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_06_芝_新馬,agari_shisu_juni+ninki_shisu_decile,reject,too many bins (169); combo splits data too finely,169,1,27.0,1,0.2899,0.6923,0.0,True,False,False,False,49 bins with n<10; 46 SHS tail bins excluded from eff. check
2,KEIBAJO_SURFACE_06_芝_未勝利,bataiju_zogen+ninki_shisu_decile,reject,too many bins (201); combo splits data too finely,201,1,7.0,1,0.5473,0.4378,0.0,False,False,False,False,110 bins with n<10
