phase,segment,combo,bin_key,n_horses,tansho_n,tansho_hit_rate,tansho_roi_raw,tansho_roi_corr,fukusho_n,fukusho_hit_rate,fukusho_roi_raw,fukusho_roi_corr,combo_clb,combo_mean_roi
3,KEIBAJO_SURFACE_09_芝_未勝利,class_code+pace_shisu_juni+kyakushitsu,12|2.0|3,75,75,9.33,76.0,61.88,75,34.67,92.13,70.67,80.13,84.32
3,KEIBAJO_SURFACE_09_芝_未勝利,class_code+pace_shisu_juni+kyakushitsu,12|8.0|3,99,99,8.08,43.54,59.06,99,30.3,63.74,67.67,80.13,84.32
3,KEIBAJO_SURFACE_09_芝_未勝利,class_code+pace_shisu_juni+kyakushitsu,12|9.0|3,86,86,6.98,74.88,53.59,86,26.74,74.53,66.08,80.13,84.32
3,KEIBAJO_SURFACE_09_芝_未勝利,class_code+pace_shisu_juni+kyakushitsu,12|6.0|2,54,54,7.41,49.63,63.88,54,25.93,60.56,65.26,80.13,84.32
3,KEIBAJO_SURFACE_09_芝_未勝利,class_code+pace_shisu_juni+kyakushitsu,12|10.0|3,64,64,6.25,70.0,76.53,64,20.31,66.72,63.81,80.13,84.32
3,KEIBAJO_SURFACE_09_芝_未勝利,class_code+pace_shisu_juni+kyakushitsu,12|11.0|3,66,66,10.61,127.42,122.72,66,21.21,56.52,63.27,80.13,84.32
3,KEIBAJO_SURFACE_09_芝_未勝利,class_code+pace_shisu_juni+kyakushitsu,12|8.0|4,73,73,8.22,104.66,97.69,73,23.29,59.04,60.35,80.13,84.32
3,KEIBAJO_SURFACE_09_芝_未勝利,class_code+pace_shisu_juni+kyakushitsu,12|9.0|4,76,76,2.63,30.13,28.04,76,19.74,45.39,53.68,80.13,84.32
3,KEIBAJO_SURFACE_09_芝_未勝利,class_code+pace_shisu_juni+kyakushitsu,12|5.0|4,57,57,5.26,27.54,46.32,57,22.81,42.98,52.76,80.13,84.32
3,KEIBAJO_SURFACE_09_芝_未勝利,class_code+pace_shisu_juni+kyakushitsu,12|6.0|4,66,66,4.55,32.27,44.63,66,16.67,31.67,40.27,80.13,84.32
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,3|34.0|0,56,56,10.71,165.89,163.11,56,26.79,133.93,98.02,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|37.0|0,84,84,4.76,80.83,56.79,84,26.19,115.36,91.21,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|46.0|0,96,96,9.38,154.79,95.26,96,30.21,91.46,90.96,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|49.0|0,69,69,13.04,135.07,95.16,69,33.33,99.13,89.05,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|47.0|0,87,87,6.9,110.11,71.59,87,28.74,100.11,86.65,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,3|29.0|0,63,63,4.76,123.02,107.85,63,20.63,103.17,86.5,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|48.0|0,77,77,7.79,65.58,64.27,77,31.17,85.97,86.03,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|45.0|0,95,95,6.32,44.21,71.47,95,26.32,70.32,83.77,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|43.0|0,108,108,10.19,92.87,115.12,108,25.93,90.09,80.95,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,3|27.0|0,57,57,7.02,131.75,136.68,57,19.3,96.32,77.58,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,3|32.0|0,69,69,7.25,95.94,112.52,69,21.74,87.39,77.5,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|40.0|0,119,119,6.72,63.45,74.73,119,23.53,95.46,77.26,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|53.0|0,56,56,16.07,68.39,108.81,56,30.36,63.04,74.55,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|42.0|0,101,101,5.94,32.48,76.07,101,21.78,76.04,74.21,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|38.0|0,81,81,6.17,155.19,105.28,81,18.52,101.73,72.51,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|41.0|0,98,98,3.06,14.39,33.78,98,22.45,64.69,71.2,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,3|30.0|0,88,88,3.41,37.61,61.76,88,19.32,96.7,70.75,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,3|28.0|0,63,63,1.59,13.17,41.56,63,15.87,104.76,67.55,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,3|20.0|0,52,52,3.85,41.92,131.23,52,13.46,84.62,66.56,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|52.0|0,57,57,1.75,9.82,25.39,57,17.54,84.39,65.7,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,3|35.0|0,59,59,6.78,101.36,77.19,59,18.64,51.86,65.53,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|50.0|0,65,65,9.23,47.54,87.94,65,21.54,52.77,64.37,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|51.0|0,67,67,5.97,35.82,60.86,67,20.9,73.43,64.14,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|39.0|0,85,85,7.06,54.94,90.57,85,17.65,64.94,62.56,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|36.0|0,77,77,7.79,72.99,99.6,77,18.18,44.03,61.49,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|35.0|0,75,75,2.67,73.6,34.22,75,17.33,111.33,60.56,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,2|44.0|0,97,97,4.12,40.72,44.87,97,19.59,79.38,58.92,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,3|40.0|0,52,52,3.85,13.46,72.65,52,13.46,62.5,55.15,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,3|25.0|0,75,75,2.67,68.0,68.94,75,10.67,109.33,46.13,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+idm+tenkai_kigo_code,3|26.0|0,55,55,1.82,86.0,34.86,55,9.09,52.91,38.72,82.27,89.37
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|3.0|2.0,59,59,20.34,94.41,107.63,59,49.15,97.29,96.51,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|3.0|1.0,73,73,30.14,78.63,102.73,73,56.16,96.85,95.54,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|2.0|1.0,127,127,19.69,69.84,75.96,127,51.18,96.06,90.86,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|2.0|5.0,71,71,7.04,37.18,43.45,71,38.03,85.07,87.62,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|2.0|10.0,55,55,9.09,192.36,95.82,55,29.09,132.55,85.97,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|2.0|2.0,105,105,11.43,41.9,54.27,105,42.86,90.38,85.51,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|3.0|3.0,59,59,13.56,98.14,75.94,59,38.98,92.03,85.17,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|2.0|4.0,94,94,9.57,36.06,57.53,94,39.36,84.15,84.65,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|1.0|1.0,90,90,20.0,65.22,83.7,90,45.56,75.44,83.85,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|1.0|4.0,86,86,19.77,94.65,116.42,86,39.53,73.37,83.21,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,3|1.0|7.0,51,51,5.88,87.84,81.11,51,25.49,102.55,81.75,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|3.0|5.0,54,54,11.11,100.93,77.49,54,35.19,79.81,81.3,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|1.0|3.0,89,89,11.24,59.33,62.1,89,38.2,67.75,80.68,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|1.0|2.0,100,100,16.0,82.9,83.4,100,39.0,80.3,79.74,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|1.0|8.0,53,53,9.43,120.38,98.78,53,28.3,82.83,79.13,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|1.0|7.0,68,68,13.24,73.38,89.66,68,35.29,92.35,78.95,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|1.0|5.0,77,77,12.99,63.12,67.37,77,36.36,74.16,76.14,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|2.0|3.0,98,98,18.37,102.24,100.7,98,37.76,67.45,75.93,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|1.0|6.0,63,63,9.52,35.87,59.73,63,34.92,65.71,75.54,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,3|1.0|5.0,54,54,3.7,55.37,37.62,54,25.93,79.81,73.75,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,3|1.0|1.0,57,57,15.79,68.25,93.12,57,33.33,68.25,73.6,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|2.0|9.0,55,55,5.45,139.64,47.52,55,25.45,106.55,68.68,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|2.0|7.0,69,69,8.7,43.19,60.65,69,28.99,50.72,67.88,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,2|2.0|6.0,79,79,8.86,78.48,51.61,79,30.38,64.05,66.2,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,3|2.0|7.0,50,50,2.0,9.6,31.88,50,16.0,41.6,54.67,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ,da_tekisei_code+rotation+agari_shisu_juni,3|2.0|10.0,50,50,8.0,110.2,122.49,50,14.0,39.2,46.36,81.09,85.95
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,7.0|10|38,53,53,7.55,42.08,76.37,53,30.19,85.28,96.51,80.42,85.23
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,2.0|10|38,182,182,7.14,41.37,57.88,182,35.16,100.27,88.94,80.42,85.23
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,3.0|22|38,61,61,18.03,211.64,169.46,61,29.51,102.46,84.65,80.42,85.23
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,2.0|22|38,102,102,5.88,33.82,54.88,102,30.39,91.76,80.7,80.42,85.23
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,1.0|10|38,137,137,8.76,115.55,79.37,137,28.47,79.71,77.06,80.42,85.23
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,3.0|10|38,101,101,12.87,89.7,112.66,101,27.72,67.62,74.6,80.42,85.23
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,4.0|10|38,63,63,4.76,57.14,55.62,63,20.63,51.43,69.1,80.42,85.23
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,1.0|22|38,81,81,7.41,50.49,60.02,81,25.93,68.64,68.37,80.42,85.23
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,5.0|10|38,64,64,6.25,62.66,67.37,64,21.88,46.88,65.66,80.42,85.23
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,0.0|10|38,50,50,8.0,57.6,85.83,50,22.0,72.4,61.63,80.42,85.23
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,8.0|10|38,55,55,10.91,115.82,161.47,55,16.36,72.91,61.29,80.42,85.23
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,1.0|23|38,50,50,6.0,85.0,61.75,50,20.0,75.6,61.22,80.42,85.23
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,2.0|23|38,66,66,9.09,39.7,86.64,66,19.7,46.82,58.31,80.42,85.23
3,KEIBAJO_SURFACE_10_ダ_条件戦,rotation+hizume_code+class_code,6.0|10|38,63,63,3.17,81.27,46.98,63,15.87,77.46,56.68,80.42,85.23
3,KEIBAJO_SURFACE_10_ダ_条件戦,tenkai_kigo_code+kyakushitsu+kishu_shisu,0|2|0.4,108,108,5.56,110.09,166.74,108,19.44,126.39,99.49,83.81,86.34
3,KEIBAJO_SURFACE_10_ダ_条件戦,tenkai_kigo_code+kyakushitsu+kishu_shisu,0|2|0.6,79,79,8.86,120.76,173.03,79,20.25,101.27,78.9,83.81,86.34
3,KEIBAJO_SURFACE_10_ダ_条件戦,tenkai_kigo_code+kyakushitsu+kishu_shisu,0|3|0.4,155,155,3.23,164.71,108.08,155,13.55,111.74,68.99,83.81,86.34
3,KEIBAJO_SURFACE_10_ダ_条件戦,tenkai_kigo_code+kyakushitsu+kishu_shisu,0|3|0.2,136,136,2.94,128.38,133.13,136,8.82,79.19,65.93,83.81,86.34
3,KEIBAJO_SURFACE_10_ダ_条件戦,tenkai_kigo_code+kyakushitsu+kishu_shisu,0|2|0.8,53,53,1.89,13.77,25.87,53,20.75,58.11,64.37,83.81,86.34
3,KEIBAJO_SURFACE_10_ダ_条件戦,tenkai_kigo_code+kyakushitsu+kishu_shisu,0|2|0.2,89,89,1.12,39.89,54.92,89,8.99,102.81,64.19,83.81,86.34
3,KEIBAJO_SURFACE_10_ダ_条件戦,tenkai_kigo_code+kyakushitsu+kishu_shisu,0|2|0.9,54,54,11.11,172.96,127.84,54,22.22,72.41,63.72,83.81,86.34
3,KEIBAJO_SURFACE_10_ダ_条件戦,tenkai_kigo_code+kyakushitsu+kishu_shisu,0|3|0.6,67,67,2.99,41.94,60.84,67,16.42,74.48,61.94,83.81,86.34
3,KEIBAJO_SURFACE_10_ダ_条件戦,tenkai_kigo_code+kyakushitsu+kishu_shisu,0|2|0.7,54,54,3.7,47.04,57.66,54,16.67,64.81,57.09,83.81,86.34
3,KEIBAJO_SURFACE_10_ダ_条件戦,tenkai_kigo_code+kyakushitsu+kishu_shisu,1|1|0.4,63,63,4.76,116.67,128.67,63,11.11,72.06,56.31,83.81,86.34
3,KEIBAJO_SURFACE_10_ダ_条件戦,tenkai_kigo_code+kyakushitsu+kishu_shisu,0|4|0.2,86,86,1.16,107.79,61.79,86,5.81,72.44,46.16,83.81,86.34
3,KEIBAJO_SURFACE_10_ダ_条件戦,tenkai_kigo_code+kyakushitsu+kishu_shisu,0|4|0.4,68,68,1.47,31.62,57.02,68,8.82,67.06,43.81,83.81,86.34
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|1|0.8,76,76,11.84,156.32,129.13,76,35.53,124.47,111.64,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|4|0.4,111,111,3.6,83.87,84.65,111,21.62,115.68,107.97,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|1|0.7,65,65,9.23,183.85,137.83,65,29.23,108.46,102.03,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|3|0.4,59,59,6.78,191.02,201.3,59,18.64,145.76,96.95,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|1|0.8,104,104,8.65,112.5,99.29,104,28.85,102.88,92.57,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|3|0.8,52,52,3.85,27.88,42.15,52,28.85,95.77,91.64,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|3|0.4,101,101,5.94,160.2,156.16,101,17.82,145.84,89.68,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|6|0.2,57,57,1.75,130.0,79.14,57,12.28,85.96,89.14,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|6|0.4,95,95,6.32,172.84,171.24,95,16.84,102.74,87.15,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|1|0.7,64,64,3.12,39.69,51.09,64,25.0,94.53,85.24,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|1|0.9,75,75,13.33,192.8,142.55,75,30.67,115.33,84.98,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|3|0.6,60,60,1.67,30.0,34.4,60,21.67,93.67,84.53,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|4|0.6,70,70,7.14,108.57,132.91,70,21.43,93.43,84.53,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|2|0.9,66,66,3.03,49.85,28.09,66,28.79,92.58,81.43,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|7|0.2,62,62,0.0,0.0,0.0,62,9.68,96.94,81.12,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|2|0.4,80,80,3.75,97.88,104.82,80,16.25,130.62,78.94,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|7|0.6,56,56,5.36,89.11,107.07,56,19.64,75.89,78.07,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|3|0.7,54,54,1.85,17.41,23.8,54,22.22,88.52,75.41,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|3|0.9,56,56,12.5,157.5,145.91,56,25.0,75.71,72.6,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|1|0.6,78,78,6.41,74.1,102.72,78,19.23,88.85,71.81,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|3|0.6,71,71,7.04,189.86,132.32,71,18.31,89.86,70.43,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|2|0.6,61,61,3.28,93.93,53.76,61,18.03,82.46,68.99,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|2|0.8,55,55,3.64,38.91,49.77,55,21.82,82.36,68.37,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|5|0.7,52,52,7.69,99.42,119.96,52,19.23,81.54,66.7,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|5|0.4,69,69,4.35,107.97,133.46,69,13.04,81.88,65.47,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|1|0.9,92,92,6.52,61.96,66.12,92,22.83,72.07,64.24,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|5|0.2,53,53,1.89,133.77,96.1,53,7.55,104.91,63.31,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|2|0.4,94,94,3.19,72.98,86.88,94,12.77,68.62,62.96,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|1|0.6,63,63,1.59,12.38,29.31,63,15.87,73.97,60.8,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|8|0.4,88,88,3.41,77.5,80.08,88,11.36,61.59,59.72,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|1|0.4,91,91,2.2,48.35,50.49,91,12.09,66.15,59.22,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|6|0.6,60,60,1.67,21.83,33.51,60,15.0,86.33,59.04,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|5|0.4,86,86,1.16,41.98,30.11,86,11.63,72.44,58.67,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|1|0.4,66,66,4.55,86.67,101.63,66,12.12,85.15,57.0,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|2|0.8,77,77,3.9,58.57,46.22,77,18.18,61.17,56.12,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|2|0.6,70,70,4.29,63.29,87.3,70,12.86,55.0,51.55,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|4|0.4,69,69,1.45,48.99,44.04,69,10.14,50.58,51.12,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|7|0.4,92,92,3.26,72.83,93.37,92,9.78,71.41,49.61,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|6|0.4,86,86,2.33,50.7,65.19,86,9.3,56.28,46.87,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,H|8|0.6,55,55,0.0,0.0,0.0,55,10.91,50.0,43.36,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|7|0.4,72,72,0.0,0.0,0.0,72,8.33,61.81,41.51,89.9,96.36
3,KEIBAJO_SURFACE_10_芝,pace_yoso+manken_shirushi+kishu_shisu,M|8|0.4,72,72,0.0,0.0,0.0,72,8.33,49.44,41.29,89.9,96.36
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|2.0|1.0,115,115,22.61,71.22,70.23,115,60.0,88.26,91.15,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|3.0|4.0,60,60,15.0,98.67,99.99,60,41.67,95.67,90.88,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|3.0|1.0,61,61,19.67,64.43,65.09,61,57.38,88.03,90.87,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|2.0|3.0,109,109,11.93,75.6,69.84,109,44.04,92.75,89.39,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|3.0|2.0,53,53,16.98,37.92,62.41,53,50.94,89.43,89.2,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|2.0|5.0,105,105,15.24,160.86,120.04,105,37.14,95.62,86.55,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|2.0|2.0,125,125,17.6,61.76,73.93,125,49.6,78.4,85.44,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|2.0|8.0,77,77,12.99,193.77,138.73,77,28.57,82.6,83.75,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|2.0|9.0,63,63,6.35,97.94,77.35,63,26.98,72.06,82.47,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|1.0|1.0,116,116,21.55,61.64,76.18,116,50.86,84.74,82.04,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|2.0|10.0,65,65,10.77,81.54,131.52,65,24.62,103.08,79.03,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|1.0|3.0,87,87,6.9,47.47,57.36,87,32.18,71.03,76.68,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|1.0|6.0,73,73,8.22,84.66,90.71,73,24.66,121.23,76.35,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|1.0|11.0,52,52,3.85,39.23,54.31,52,21.15,88.08,75.76,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|2.0|7.0,86,86,5.81,42.21,48.88,86,27.91,90.81,74.4,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|2.0|6.0,80,80,15.0,102.5,117.79,80,28.75,59.5,73.66,83.4,87.85
3,KEIBAJO_SURFACE_10_芝_条件戦,joshodo_code+rotation+gekiso_juni,3|1.0|5.0,78,78,11.54,145.13,110.59,78,26.92,71.28,72.82,83.4,87.85
