phase,segment,combo,bin_key,n_horses,sample_bucket,is_existing_bin,is_possible_bin_if_determinable,should_count_for_adoption_judgement,note
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1595.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,10530.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1900.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,11684.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2283.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1770.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,967.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2420.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3786.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2464.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4005.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4870.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2630.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3807.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,7795.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4860.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3351.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1515.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,10761.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1327.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,9382.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,867.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,6164.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1194.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,997.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1537.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1349.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4653.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1247.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1091.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4961.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2772.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,419.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1317.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3191.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1251.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1889.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5010.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2000.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,10447.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,10821.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3190.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3329.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,12449.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1463.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,10609.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1227.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4101.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,11588.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3707.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5818.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,7975.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2310.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3504.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,7092.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2834.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4222.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3113.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1291.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4990.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3358.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1630.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2752.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4223.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,6867.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1546.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2547.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2040.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1513.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,454.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5459.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,12161.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3274.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,8369.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,7031.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4576.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,8414.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3585.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4381.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3650.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1386.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,8149.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1207.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5678.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3906.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2905.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,85.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,9056.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,7877.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,18190.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5247.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5210.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3326.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4901.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5970.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2105.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4273.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5338.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1405.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4403.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,369.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4117.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,9358.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3767.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3000.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1123.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1358.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3096.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,8133.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2458.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1069.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1762.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1307.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3987.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2013.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1825.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3515.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,9082.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3026.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,16205.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2090.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4983.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2672.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1057.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,19956.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2060.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5155.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3971.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1257.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4776.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1138.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5522.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,6185.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5354.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5881.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1768.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3654.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1397.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,6278.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3464.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,9593.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1213.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2440.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,6669.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1303.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,7639.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,10048.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,974.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4474.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,12438.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4704.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2116.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1233.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1885.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,8420.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3822.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3117.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,9829.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,9963.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5631.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5470.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4056.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,11378.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3980.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,13524.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1579.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2775.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,6390.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5611.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3837.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,9930.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4305.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,7626.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3996.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1545.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1099.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,769.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2110.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2908.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,12749.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2604.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,926.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1157.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,24819.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1232.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4268.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4954.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1658.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4641.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,9826.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2182.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1645.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2817.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5564.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1016.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2509.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2714.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5057.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1732.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,12357.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3813.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2581.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3720.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4525.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2158.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2553.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,18856.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3415.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,17885.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1168.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1332.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1580.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5083.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3275.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,12318.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,9086.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4433.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2735.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,991.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5307.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,7633.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,7228.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2222.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2009.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5722.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5905.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3440.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,6745.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,10005.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3637.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1356.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,996.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,16897.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1313.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2108.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3989.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1882.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5775.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4145.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3401.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2723.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,766.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,6402.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3268.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4914.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2341.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1219.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1597.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,6396.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,11133.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1812.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5904.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1803.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3425.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1817.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1653.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,3047.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5849.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2070.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1609.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2532.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,7710.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1898.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2476.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,9733.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1651.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1293.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1181.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1137.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,6316.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5079.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,5411.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,9754.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,8019.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1718.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,4827.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2411.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,2148.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,7548.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1338.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,108.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,637.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1422.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1520.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1619.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,906.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1092.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1094.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1034.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,229.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,697.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1046.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1111.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1076.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,931.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,1048.0,3,1_9,True,True,True,
