segment,factors,n_valid_bins,n_valid_bets,mean_corrected_roi,std_bin_roi,clb,pass,skip
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_fukusho+shirushi_code_6+shutoku_shokin_ruikei,4.0,658.0,89.02,7.03,82.13,True,False
KEIBAJO_SURFACE_10_芝,bac_jouken+goal_sa+yoso_juni,4.0,556.0,87.07,5.05,82.13,True,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_tansho+prev1_bataiju_bin+yoso_juni,9.0,1292.0,87.56,8.33,82.12,True,False
KEIBAJO_SURFACE_07_ダ,kohan_3f_juni+kyori_tekisei+shirushi_code_5,3.0,355.0,89.32,6.37,82.12,True,False
KEIBAJO_SURFACE_07_ダ,ichi_shisu_juni+kijun_ninkijun_fukusho+shirushi_code_5,5.0,668.0,85.67,4.05,82.12,True,False
KEIBAJO_SURFACE_01_ダ,goal_sa+prev1_corner4_bin+prev1_kyakushitsu,4.0,632.0,86.55,4.53,82.11,True,False
KEIBAJO_SURFACE_06_芝,kijun_ninkijun_tansho+prev1_keibajo+shirushi_code_2,12.0,1739.0,84.92,4.95,82.11,True,False
KEIBAJO_SURFACE_01_ダ,barei+shirushi_code_4+shirushi_code_6,4.0,760.0,86.36,4.34,82.11,True,False
KEIBAJO_SURFACE_07_ダ,manken_shirushi+shirushi_code_3+shirushi_code_5,5.0,660.0,86.67,5.23,82.09,True,False
KEIBAJO_SURFACE_08_芝,chokyoshi_rank+dochu_sa+ten_shisu_juni,8.0,1917.0,85.31,4.66,82.09,True,False
KEIBAJO_SURFACE_01_ダ,babajotai_heavy+shirushi_code_2+shirushi_code_3,4.0,498.0,91.4,9.51,82.08,True,False
KEIBAJO_SURFACE_07_ダ,gekiso_juni+kijun_ninkijun_tansho+kijun_odds_fukusho,3.0,429.0,86.17,3.61,82.08,True,False
KEIBAJO_SURFACE_01_ダ,babajotai_code_dirt+shirushi_code_2+shirushi_code_3,4.0,498.0,91.4,9.51,82.08,True,False
KEIBAJO_SURFACE_01_芝,bac_juryo_shubetsu_code+kijun_ninkijun_tansho+shirushi_code_5,8.0,1056.0,88.53,9.3,82.08,True,False
KEIBAJO_SURFACE_03_芝,goal_juni+goal_sa+shirushi_code_6,4.0,912.0,87.76,5.79,82.08,True,False
KEIBAJO_SURFACE_07_ダ,goal_juni+shirushi_code_2+shirushi_code_4,8.0,1709.0,86.31,6.12,82.07,True,False
KEIBAJO_SURFACE_06_芝,prev1_bataiju_bin+shirushi_code_2+shirushi_code_4,7.0,1013.0,86.62,6.13,82.07,True,False
KEIBAJO_SURFACE_05_芝,shirushi_code_2+shirushi_code_5+shirushi_code_6,16.0,2760.0,85.57,7.16,82.07,True,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+shirushi_code_4+taikei_dou,6.0,1224.0,85.67,4.51,82.06,True,False
KEIBAJO_SURFACE_01_ダ,joken_class_code+sanchimei+wakuban,7.0,836.0,89.09,9.49,82.06,True,False
KEIBAJO_SURFACE_08_ダ,goal_juni+manken_shirushi+prev1_corner4_bin,4.0,565.0,85.27,3.28,82.06,True,False
KEIBAJO_SURFACE_01_ダ,sanchimei+shutoku_shokin_ruikei+wakuban,7.0,836.0,89.09,9.49,82.06,True,False
KEIBAJO_SURFACE_08_芝,bac_jouken+goal_juni+shirushi_code_6,4.0,592.0,87.53,5.58,82.05,True,False
KEIBAJO_SURFACE_03_芝,bac_shubetsu+goal_juni+shirushi_code_2,3.0,410.0,88.84,6.01,82.05,True,False
KEIBAJO_SURFACE_07_ダ,gekiso_juni+kyi_kyusha_rank+shirushi_code_4,3.0,368.0,86.03,3.52,82.05,True,False
KEIBAJO_SURFACE_08_芝,dochu_sa+manken_shirushi+ten_shisu_juni,6.0,845.0,87.43,6.72,82.05,True,False
KEIBAJO_SURFACE_09_ダ,shirushi_code_3+shirushi_code_5+umaban_clean,13.0,1565.0,86.21,7.68,82.04,True,False
KEIBAJO_SURFACE_01_ダ,barei+goal_juni+kyi_kyusha_rank,4.0,433.0,92.46,10.64,82.03,True,False
KEIBAJO_SURFACE_06_芝,prev1_keibajo+shirushi_code_2+yoso_juni,4.0,568.0,87.76,5.85,82.03,True,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+kyi_kyusha_rank+shirushi_code_6,4.0,520.0,84.38,2.4,82.03,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+kyi_kyusha_rank+shirushi_code_4,5.0,857.0,87.97,6.78,82.03,True,False
KEIBAJO_SURFACE_05_芝,pace_shisu_juni+shirushi_code_1+shirushi_code_4,11.0,1950.0,87.9,9.93,82.03,True,False
KEIBAJO_SURFACE_08_芝,bac_tosu+shirushi_code_4+shirushi_code_6,6.0,764.0,87.78,7.18,82.03,True,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+goal_juni+shirushi_code_6,8.0,1174.0,86.26,6.11,82.03,True,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+pace_shisu_juni+shutoku_shokin_ruikei,4.0,549.0,86.85,4.91,82.03,True,False
KEIBAJO_SURFACE_03_芝,futan_juryo+prev1_kyakushitsu+shirushi_code_1,3.0,306.0,86.38,3.84,82.03,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+moshoku_code+shirushi_code_2,6.0,1454.0,87.31,6.59,82.03,True,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_tansho+prev1_bataiju_bin+shirushi_code_2,9.0,1340.0,85.59,5.46,82.02,True,False
KEIBAJO_SURFACE_06_ダ,goal_sa+uma_deokure_ritsu+wakuban,8.0,1114.0,89.83,11.26,82.02,True,False
KEIBAJO_SURFACE_10_芝,goal_juni+shutoku_shokin_ruikei+yoso_juni,7.0,949.0,84.55,3.42,82.02,True,False
KEIBAJO_SURFACE_08_芝,bac_tosu+shirushi_code_3+shirushi_code_6,9.0,1065.0,85.67,5.6,82.01,True,False
KEIBAJO_SURFACE_06_ダ,ls_shisu_juni+prev3_chakujun+shirushi_code_1,3.0,379.0,87.38,4.74,82.01,True,False
KEIBAJO_SURFACE_10_芝,bac_shubetsu+goal_juni+yoso_juni,3.0,342.0,87.6,4.94,82.01,True,False
KEIBAJO_SURFACE_08_芝,prev1_chakujun+shirushi_code_1+shirushi_code_4,6.0,1211.0,84.88,3.6,82.0,True,False
KEIBAJO_SURFACE_09_芝,prev1_bataiju_bin+shirushi_code_2+shirushi_code_5,7.0,954.0,86.22,5.7,82.0,True,False
KEIBAJO_SURFACE_01_芝,kijun_ninkijun_tansho+kohan_3f_sa+shirushi_code_4,3.0,436.0,88.98,6.17,82.0,True,False
KEIBAJO_SURFACE_02_芝,goal_juni+goal_sa+prev1_bataiju_bin,3.0,460.0,89.58,6.69,82.0,True,False
KEIBAJO_SURFACE_09_ダ,manken_shirushi+omo_tekisei_code+shirushi_code_2,22.0,2598.0,85.9,9.32,82.0,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_1+shirushi_code_6,4.0,1044.0,89.24,7.39,82.0,True,False
KEIBAJO_SURFACE_03_芝,goal_juni+kijun_ninkijun_tansho+shirushi_code_3,3.0,523.0,86.38,3.88,81.99,True,False
KEIBAJO_SURFACE_03_ダ,chokyoshi_rank+shutoku_shokin_ruikei+yoso_juni,3.0,310.0,85.51,3.11,81.99,True,False
KEIBAJO_SURFACE_06_芝,goal_sa+kijun_ninkijun_fukusho+shirushi_code_3,5.0,1282.0,85.77,4.31,81.99,True,False
KEIBAJO_SURFACE_01_芝,bac_juryo_shubetsu_code+kijun_ninkijun_fukusho+shirushi_code_5,8.0,1059.0,88.36,9.2,81.99,True,False
KEIBAJO_SURFACE_01_ダ,barei+kijun_ninkijun_tansho+kyi_kyusha_rank,4.0,437.0,86.97,5.09,81.98,True,False
KEIBAJO_SURFACE_05_芝,shirushi_code_2+shirushi_code_4+shirushi_code_5,19.0,3311.0,84.78,6.23,81.98,True,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+kyakushitsu+shirushi_code_6,4.0,536.0,88.69,6.84,81.98,True,False
KEIBAJO_SURFACE_03_芝,agari_shisu_juni+goal_juni+goal_sa,4.0,696.0,86.18,4.3,81.97,True,False
KEIBAJO_SURFACE_02_芝,hobokusaki_rank+shirushi_code_3+shutoku_shokin_ruikei,5.0,750.0,86.25,4.89,81.97,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+prev1_bataiju_bin+shirushi_code_4,6.0,1017.0,85.48,4.4,81.96,True,False
KEIBAJO_SURFACE_10_芝,hobokusaki_rank+rotation+yoso_juni,3.0,377.0,83.68,1.52,81.96,True,False
KEIBAJO_SURFACE_07_ダ,prev3_chakujun+shirushi_code_3+shirushi_code_6,6.0,842.0,87.95,7.48,81.96,True,False
KEIBAJO_SURFACE_02_芝,kijun_ninkijun_fukusho+moshoku_code+prev1_corner4_bin,5.0,597.0,88.84,7.86,81.96,True,False
KEIBAJO_SURFACE_07_ダ,goal_juni+moshoku_code+prev3_chakujun,3.0,336.0,91.47,8.42,81.94,True,False
KEIBAJO_SURFACE_05_ダ,chokyoshi_rank+shirushi_code_1+shirushi_code_5,24.0,3879.0,85.42,8.7,81.94,True,False
KEIBAJO_SURFACE_08_芝,goal_juni+kyori_tekisei+prev1_chakujun,12.0,1526.0,85.98,7.14,81.94,True,False
KEIBAJO_SURFACE_09_ダ,hobokusaki_rank+manken_shirushi+shirushi_code_2,23.0,2959.0,86.35,10.79,81.94,True,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+kijun_odds_fukusho+kyori,4.0,410.0,84.52,2.65,81.93,True,False
KEIBAJO_SURFACE_03_芝,kyori+shirushi_code_2+shirushi_code_6,5.0,667.0,84.1,2.49,81.92,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+moshoku_code+wakuban,9.0,1072.0,87.05,7.86,81.91,True,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_tansho+kijun_odds_fukusho+shirushi_code_2,7.0,1208.0,85.2,4.44,81.91,True,False
KEIBAJO_SURFACE_07_ダ,joa_ls_shisu+kijun_odds_fukusho+shirushi_code_1,5.0,660.0,89.56,8.72,81.91,True,False
KEIBAJO_SURFACE_10_芝,babajotai_code_shiba+prev2_chakujun+yoso_juni,3.0,394.0,86.44,4.01,81.91,True,False
KEIBAJO_SURFACE_07_ダ,goal_juni+kyori+yoso_juni,14.0,1922.0,85.54,6.92,81.91,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+prev1_kyakushitsu+shirushi_code_1,4.0,801.0,89.58,7.82,81.91,True,False
KEIBAJO_SURFACE_07_ダ,dochu_juni+shirushi_code_1+shirushi_code_3,3.0,536.0,86.89,4.41,81.9,True,False
KEIBAJO_SURFACE_08_芝,goal_juni+goal_sa+pace_shisu_juni,8.0,1433.0,85.76,5.57,81.9,True,False
KEIBAJO_SURFACE_03_ダ,bac_jouken+chokyoshi_rank+goal_juni,3.0,331.0,86.94,4.45,81.9,True,False
KEIBAJO_SURFACE_03_芝,goal_juni+goal_sa+kijun_ninkijun_tansho,3.0,842.0,86.82,4.35,81.9,True,False
KEIBAJO_SURFACE_10_芝,goal_sa+sanchimei+shirushi_code_2,3.0,396.0,87.71,5.14,81.89,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_5+tenkai_kigo_code,6.0,980.0,88.49,8.27,81.87,True,False
KEIBAJO_SURFACE_08_ダ,goal_juni+sanchimei+shirushi_code_2,9.0,1375.0,86.27,6.75,81.87,True,False
KEIBAJO_SURFACE_01_ダ,joken_class_code+kijun_ninkijun_fukusho+shirushi_code_6,4.0,687.0,88.69,6.96,81.86,True,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+shirushi_code_3+yoso_juni,7.0,844.0,85.36,4.71,81.86,True,False
KEIBAJO_SURFACE_05_芝,pace_shisu_juni+shirushi_code_2+shirushi_code_4,6.0,1123.0,88.15,7.87,81.86,True,False
KEIBAJO_SURFACE_01_ダ,shirushi_code_3+shirushi_code_4+shirushi_code_5,3.0,506.0,88.57,5.93,81.85,True,False
KEIBAJO_SURFACE_10_ダ,barei+prev1_bataiju_bin+uma_tokki_2,3.0,357.0,85.52,3.24,81.85,True,False
KEIBAJO_SURFACE_03_ダ,bac_jouken+prev1_chakujun+shirushi_code_2,3.0,369.0,86.01,3.68,81.85,True,False
KEIBAJO_SURFACE_08_芝,dochu_sa+gekiso_juni+hobokusaki_rank,3.0,498.0,83.96,1.86,81.85,True,False
KEIBAJO_SURFACE_08_芝,futan_juryo+goal_sa+kyi_kyusha_rank,9.0,1053.0,87.52,8.68,81.85,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+hobokusaki_rank+shirushi_code_2,7.0,1500.0,86.97,6.92,81.84,True,False
KEIBAJO_SURFACE_06_芝,prev1_keibajo+shirushi_code_2+shirushi_code_3,10.0,1439.0,85.12,5.29,81.84,True,False
KEIBAJO_SURFACE_06_芝,goal_sa+prev1_bataiju_bin+prev1_keibajo,10.0,1392.0,85.8,6.4,81.84,True,False
KEIBAJO_SURFACE_08_ダ,agari_shisu_juni+prev1_keibajo+shirushi_code_3,4.0,562.0,87.12,5.41,81.82,True,False
KEIBAJO_SURFACE_10_芝,bac_shubetsu+rotation+shirushi_code_2,6.0,694.0,88.96,8.92,81.82,True,False
KEIBAJO_SURFACE_06_芝,kijun_ninkijun_fukusho+shirushi_code_3+umaban_clean,5.0,532.0,87.17,6.1,81.82,True,False
KEIBAJO_SURFACE_07_ダ,ichi_shisu_juni+kijun_ninkijun_tansho+shirushi_code_5,5.0,675.0,85.8,4.54,81.82,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+kyori_tekisei+shirushi_code_2,5.0,1081.0,87.3,6.26,81.81,True,False
KEIBAJO_SURFACE_06_ダ,ls_shisu_juni+manken_shirushi+shirushi_code_1,6.0,679.0,92.81,13.75,81.81,True,False
KEIBAJO_SURFACE_01_ダ,kyori_tekisei+shirushi_code_4+shirushi_code_6,3.0,433.0,86.96,4.56,81.8,True,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+dochu_sa+ten_shisu_juni,8.0,1881.0,85.12,4.81,81.79,True,False
KEIBAJO_SURFACE_01_ダ,omo_tekisei_code+prev1_keibajo+shirushi_code_1,4.0,465.0,91.68,10.09,81.79,True,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+kyori+shirushi_code_4,3.0,357.0,92.54,9.51,81.78,True,False
KEIBAJO_SURFACE_07_ダ,kijun_odds_fukusho+kyi_kyusha_rank+pace_yoso,10.0,1125.0,84.37,4.18,81.78,True,False
KEIBAJO_SURFACE_07_ダ,dochu_sa+goal_juni+moshoku_code,4.0,598.0,85.91,4.22,81.78,True,False
KEIBAJO_SURFACE_08_芝,bac_grade+dochu_sa+futan_juryo,4.0,478.0,88.75,7.12,81.78,True,False
KEIBAJO_SURFACE_02_芝,kijun_ninkijun_fukusho+kyori_tekisei+shirushi_code_1,3.0,379.0,93.07,9.99,81.77,True,False
KEIBAJO_SURFACE_07_ダ,goal_juni+shirushi_code_2+shirushi_code_6,9.0,1713.0,86.46,7.19,81.77,True,False
KEIBAJO_SURFACE_08_芝,bac_jouken+goal_juni+shirushi_code_4,6.0,831.0,86.33,5.7,81.77,True,False
KEIBAJO_SURFACE_05_芝,prev1_keibajo+shirushi_code_2+shirushi_code_6,16.0,2372.0,85.74,8.11,81.77,True,False
KEIBAJO_SURFACE_08_芝,kyori+shirushi_code_1+yoso_juni,3.0,377.0,89.2,6.58,81.76,True,False
KEIBAJO_SURFACE_07_ダ,gekiso_juni+gekiso_type+shirushi_code_4,3.0,344.0,83.07,1.17,81.75,True,False
KEIBAJO_SURFACE_07_ダ,kyori+shirushi_code_2+yoso_juni,15.0,2136.0,86.23,8.87,81.75,True,False
KEIBAJO_SURFACE_08_芝,bac_grade+goal_sa+shutoku_shokin_ruikei,3.0,409.0,86.23,3.96,81.75,True,False
KEIBAJO_SURFACE_02_芝,bataiju_change_bin+goal_sa+kyori_tekisei,3.0,377.0,91.46,8.58,81.75,True,False
KEIBAJO_SURFACE_10_芝,goal_juni+sanchimei+shirushi_code_2,3.0,363.0,84.84,2.74,81.75,True,False
KEIBAJO_SURFACE_07_ダ,prev3_chakujun+shirushi_code_1+shirushi_code_6,5.0,658.0,89.74,9.12,81.75,True,False
KEIBAJO_SURFACE_01_ダ,babajotai_code_dirt+prev1_chakujun+shirushi_code_1,3.0,396.0,85.88,3.66,81.74,True,False
KEIBAJO_SURFACE_01_ダ,babajotai_heavy+prev1_chakujun+shirushi_code_1,3.0,396.0,85.88,3.66,81.74,True,False
KEIBAJO_SURFACE_02_芝,hobokusaki_rank+kijun_ninkijun_tansho+shirushi_code_3,4.0,571.0,89.84,8.27,81.74,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+ls_shisu_juni+shirushi_code_3,6.0,1151.0,85.45,4.65,81.74,True,False
KEIBAJO_SURFACE_08_ダ,prev1_keibajo+shirushi_code_2+uma_tokki_1,3.0,340.0,84.64,2.58,81.72,True,False
KEIBAJO_SURFACE_08_芝,bac_grade+futan_juryo+goal_sa,5.0,634.0,88.41,7.64,81.72,True,False
KEIBAJO_SURFACE_07_ダ,kohan_3f_juni+kyori_tekisei+shirushi_code_2,3.0,346.0,90.3,7.59,81.72,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_5+shirushi_code_6,4.0,873.0,87.99,6.41,81.71,True,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+goal_juni+shirushi_code_4,18.0,2658.0,85.54,8.28,81.71,True,False
KEIBAJO_SURFACE_01_ダ,kishu_rank+shirushi_code_3+taikei_dou,3.0,369.0,88.65,6.14,81.71,True,False
KEIBAJO_SURFACE_09_芝,joa_odds_shisu+kijun_odds_tansho+shirushi_code_6,7.0,779.0,85.5,5.15,81.69,True,False
KEIBAJO_SURFACE_08_芝,hizume_code+ls_shisu_juni+shirushi_code_5,6.0,695.0,86.1,5.51,81.69,True,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+goal_juni+shirushi_code_3,10.0,1430.0,87.15,8.8,81.69,True,False
KEIBAJO_SURFACE_09_芝,sanchimei+shirushi_code_2+shirushi_code_6,11.0,1808.0,86.41,8.01,81.68,True,False
KEIBAJO_SURFACE_07_ダ,goal_juni+shirushi_code_4+shirushi_code_5,9.0,1598.0,84.54,4.37,81.68,True,False
KEIBAJO_SURFACE_05_ダ,kishu_shisu+shirushi_code_3+shirushi_code_5,10.0,1436.0,86.09,7.12,81.68,True,False
KEIBAJO_SURFACE_03_ダ,bac_tosu+goal_sa+shirushi_code_2,3.0,503.0,82.56,0.8,81.66,True,False
KEIBAJO_SURFACE_09_芝,class_code+shirushi_code_4+shirushi_code_5,6.0,749.0,86.15,5.6,81.66,True,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+shirushi_code_1+yuso_kubun,3.0,506.0,87.93,5.54,81.66,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+tenkai_kigo_code+yoso_juni,4.0,586.0,94.59,13.21,81.65,True,False
KEIBAJO_SURFACE_06_芝,futan_juryo+shirushi_code_4+yoso_juni,7.0,989.0,85.8,5.59,81.65,True,False
KEIBAJO_SURFACE_07_ダ,kohan_3f_juni+shirushi_code_6+ten_shisu_juni,7.0,1039.0,88.16,8.79,81.65,True,False
KEIBAJO_SURFACE_03_芝,bac_shubetsu+goal_sa+shirushi_code_2,3.0,443.0,88.52,6.08,81.65,True,False
KEIBAJO_SURFACE_08_芝,dochu_sa+goal_sa+kyori_tekisei,3.0,479.0,91.24,8.48,81.65,True,False
KEIBAJO_SURFACE_03_芝,goal_juni+goal_sa+sanchimei,5.0,931.0,84.88,3.7,81.64,True,False
KEIBAJO_SURFACE_10_芝,shirushi_code_2+shutoku_shokin_ruikei+yoso_juni,7.0,975.0,85.83,5.66,81.64,True,False
KEIBAJO_SURFACE_10_芝,barei+kohan_3f_sa+shirushi_code_2,3.0,372.0,88.76,6.29,81.64,True,False
KEIBAJO_SURFACE_08_芝,shirushi_code_2+shirushi_code_4+wakuban,5.0,593.0,86.27,5.29,81.64,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+kyori_tekisei+prev1_chakujun,7.0,988.0,89.93,11.18,81.64,True,False
KEIBAJO_SURFACE_06_芝,goal_sa+kijun_ninkijun_tansho+kishu_shisu,3.0,564.0,88.28,5.87,81.64,True,False
KEIBAJO_SURFACE_10_芝,bac_shubetsu+prev1_corner4+rotation,3.0,355.0,87.69,5.35,81.63,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+shirushi_code_5+tenkai_kigo_code,7.0,1189.0,86.58,6.7,81.62,True,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_fukusho+shirushi_code_4+taikei_dou,6.0,1192.0,85.63,5.01,81.62,True,False
KEIBAJO_SURFACE_08_芝,goal_sa+kyori_tekisei+shirushi_code_4,5.0,1083.0,87.25,6.44,81.61,True,False
KEIBAJO_SURFACE_10_ダ,bac_jouken+futan_juryo+shirushi_code_2,9.0,1000.0,87.48,9.0,81.6,True,False
KEIBAJO_SURFACE_08_ダ,goal_juni+goal_sa+taikei_tomo,7.0,1270.0,87.89,8.48,81.6,True,False
KEIBAJO_SURFACE_08_ダ,kyori_tekisei+prev1_bataiju_bin+uma_tokki_3,4.0,547.0,89.28,7.84,81.6,True,False
KEIBAJO_SURFACE_10_芝,bac_shubetsu+rotation+yoso_juni,3.0,332.0,91.94,9.14,81.6,True,False
KEIBAJO_SURFACE_03_ダ,hobokusaki_rank+prev1_kyakushitsu+shirushi_code_1,4.0,481.0,83.57,2.02,81.59,True,False
KEIBAJO_SURFACE_07_ダ,prev1_bataiju_bin+shirushi_code_6+yoso_juni,6.0,899.0,89.69,10.13,81.58,True,False
KEIBAJO_SURFACE_08_芝,bac_jouken+goal_sa+shirushi_code_6,5.0,717.0,89.31,8.82,81.58,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+ls_shisu_juni+shirushi_code_4,6.0,1211.0,85.38,4.76,81.57,True,False
KEIBAJO_SURFACE_01_ダ,babajotai_heavy+shirushi_code_4+shirushi_code_5,4.0,505.0,88.47,7.04,81.57,True,False
KEIBAJO_SURFACE_01_ダ,babajotai_code_dirt+shirushi_code_4+shirushi_code_5,4.0,505.0,88.47,7.04,81.57,True,False
KEIBAJO_SURFACE_08_ダ,goal_juni+kishu_shisu+shirushi_code_4,4.0,531.0,88.62,7.2,81.57,True,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_fukusho+moshoku_code+shirushi_code_1,3.0,392.0,85.11,3.14,81.56,True,False
KEIBAJO_SURFACE_03_ダ,bac_jouken+goal_juni+shirushi_code_1,3.0,466.0,87.89,5.59,81.56,True,False
KEIBAJO_SURFACE_08_芝,futan_juryo+shirushi_code_2+shirushi_code_5,10.0,1354.0,85.18,5.85,81.55,True,False
KEIBAJO_SURFACE_07_ダ,manken_shirushi+moshoku_code+shirushi_code_2,3.0,327.0,84.9,2.97,81.55,True,False
KEIBAJO_SURFACE_08_芝,goal_juni+omo_tekisei_code+shirushi_code_5,14.0,1949.0,85.59,7.72,81.55,True,False
KEIBAJO_SURFACE_03_芝,goal_juni+kijun_ninkijun_fukusho+shirushi_code_1,4.0,694.0,83.89,2.4,81.54,True,False
KEIBAJO_SURFACE_08_芝,goal_juni+goal_sa+manken_shirushi,6.0,1287.0,87.24,7.13,81.53,True,False
KEIBAJO_SURFACE_08_芝,bac_jouken+dochu_sa+ten_shisu_juni,9.0,1758.0,83.67,3.29,81.52,True,False
KEIBAJO_SURFACE_01_ダ,barei+shirushi_code_1+shirushi_code_5,4.0,539.0,89.01,7.65,81.52,True,False
KEIBAJO_SURFACE_03_芝,goal_juni+goal_sa+taikei_tomo,3.0,357.0,90.61,8.04,81.52,True,False
KEIBAJO_SURFACE_08_芝,dochu_sa+hobokusaki_rank+shirushi_code_1,5.0,721.0,86.1,5.25,81.51,True,False
KEIBAJO_SURFACE_06_芝,goal_sa+kijun_ninkijun_fukusho+moshoku_code,6.0,1241.0,84.6,3.87,81.51,True,False
KEIBAJO_SURFACE_03_芝,bac_juryo_shubetsu_code+goal_sa+shirushi_code_3,3.0,551.0,86.3,4.24,81.5,True,False
KEIBAJO_SURFACE_08_ダ,agari_shisu_juni+prev1_keibajo+shirushi_code_1,8.0,1103.0,86.13,6.67,81.5,True,False
KEIBAJO_SURFACE_03_芝,bac_shubetsu+goal_sa+shirushi_code_3,3.0,379.0,87.37,5.19,81.5,True,False
KEIBAJO_SURFACE_05_芝,hizume_code+shirushi_code_1+shirushi_code_4,17.0,2545.0,86.22,9.95,81.49,True,False
KEIBAJO_SURFACE_03_芝,goal_sa+joken_class_code+sanchimei,4.0,450.0,85.32,3.92,81.48,True,False
KEIBAJO_SURFACE_08_芝,goal_juni+shirushi_code_1+wakuban,4.0,442.0,87.65,6.29,81.48,True,False
KEIBAJO_SURFACE_08_ダ,agari_shisu_juni+goal_juni+prev1_kyakushitsu,7.0,994.0,87.49,8.11,81.48,True,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_fukusho+prev3_chakujun+shirushi_code_1,5.0,744.0,89.01,8.6,81.47,True,False
KEIBAJO_SURFACE_08_芝,dochu_sa+shutoku_shokin_ruikei+yoso_juni,3.0,383.0,87.64,5.45,81.47,True,False
KEIBAJO_SURFACE_08_ダ,goal_juni+goal_sa+prev1_bataiju_bin,6.0,1745.0,87.21,7.17,81.47,True,False
KEIBAJO_SURFACE_01_ダ,class_code+goal_juni+goal_sa,3.0,450.0,87.95,5.74,81.46,True,False
KEIBAJO_SURFACE_07_ダ,hizume_code+shirushi_code_4+yoso_juni,6.0,899.0,85.78,5.39,81.46,True,False
KEIBAJO_SURFACE_08_ダ,goal_sa+moshoku_code+shirushi_code_4,5.0,1262.0,87.82,7.25,81.46,True,False
KEIBAJO_SURFACE_07_ダ,gekiso_juni+goal_juni+moshoku_code,8.0,1040.0,86.05,6.63,81.46,True,False
KEIBAJO_SURFACE_08_芝,futan_juryo+goal_sa+prev1_kyakushitsu,10.0,1345.0,84.47,4.86,81.45,True,False
KEIBAJO_SURFACE_05_芝,pace_shisu_juni+shirushi_code_1+shirushi_code_6,11.0,1793.0,87.2,9.74,81.45,True,False
KEIBAJO_SURFACE_01_ダ,barei+kijun_ninkijun_fukusho+kyi_kyusha_rank,3.0,339.0,86.33,4.32,81.45,True,False
KEIBAJO_SURFACE_08_芝,kyi_kyusha_rank+ls_shisu_juni+shirushi_code_6,13.0,1804.0,84.52,5.64,81.45,True,False
KEIBAJO_SURFACE_10_ダ,kohan_3f_sa+taikei_dou+taikei_tomo,3.0,323.0,85.43,3.52,81.45,True,False
KEIBAJO_SURFACE_03_ダ,joken_class_code+prev1_chakujun+shirushi_code_2,3.0,370.0,86.09,4.1,81.45,True,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+shirushi_code_2+shirushi_code_3,20.0,2867.0,84.19,6.28,81.44,True,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+goal_juni+shirushi_code_4,9.0,1345.0,85.12,5.63,81.44,True,False
KEIBAJO_SURFACE_07_ダ,kyori+shirushi_code_6+yoso_juni,13.0,1920.0,84.45,5.53,81.44,True,False
KEIBAJO_SURFACE_08_芝,prev1_chakujun+shirushi_code_2+shirushi_code_4,6.0,945.0,86.18,5.93,81.44,True,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+shirushi_code_2+shirushi_code_5,14.0,1947.0,84.58,6.02,81.43,True,False
KEIBAJO_SURFACE_06_芝,goal_sa+prev1_keibajo+shirushi_code_4,4.0,757.0,86.99,5.67,81.43,True,False
KEIBAJO_SURFACE_08_ダ,manken_shirushi+shirushi_code_2+shirushi_code_4,5.0,690.0,89.14,8.79,81.43,True,False
