rank,source,segment,factor,factor_type,grade,mark,score_std,n_bins,edge_bins,avg_win_roi,avg_place_roi,best_bin_win_roi,best_bin_place_roi,total_samples
832,phase2,SURFACE_2_芝,goal_juni+yoso_juni,combo,A,★★,4.622,235,53,77.0,78.3,272.5,190.8,43864
833,phase2,GLOBAL,futan_juryo+prev2_chakujun,combo,A,★★,4.621,164,40,82.2,80.9,301.2,154.1,69898
834,phase2,GLOBAL,gekiso_juni+prev1_corner4,combo,A,★★,4.621,270,59,76.5,77.0,354.2,163.1,71058
835,phase2,GLOBAL,hizume_code+kishu_minarai_code,combo,A,★★,4.62,56,15,77.5,78.3,244.8,142.0,15716
836,phase2,SURFACE_2_芝,hizume_code+kishu_rank,combo,A,★★,4.619,75,12,77.2,82.4,230.6,186.8,38164
837,phase2,SURFACE_2_芝,nyukyu_nannichimae+shirushi_code_1,combo,A,★★,4.618,151,39,82.4,80.1,417.9,182.3,13749
838,phase2,SURFACE_2_芝,futan_juryo+ls_shisu_juni,combo,A,★★,4.612,71,17,92.8,81.9,283.4,160.3,43849
839,phase2,GLOBAL,gekiso_type+goal_juni,combo,A,★★,4.6,93,18,76.8,78.2,307.5,155.5,30801
840,phase2,SURFACE_2_芝,goal_sa+hobokusaki_rank,combo,A,★★,4.598,136,28,70.2,75.5,253.7,157.3,40461
841,phase2,GLOBAL,goal_juni+kyori_tekisei_2,combo,A,★★,4.597,45,9,75.3,76.5,248.3,152.1,11037
842,phase2,GLOBAL,kijun_ninkijun_tansho+tenkai_kigo_code,combo,A,★★,4.596,80,16,86.7,80.7,302.4,138.3,77893
843,phase2,SURFACE_2_ダ,kishu_minarai_code+prev1_corner4,combo,A,★★,4.594,55,21,84.1,81.9,223.1,164.8,9235
844,phase2,SURFACE_2_ダ,hizume_code+kohan_3f_juni,combo,A,★★,4.591,141,37,78.6,77.0,238.8,162.5,32190
845,phase2,SURFACE_2_芝,kishu_minarai_code+kishu_rank,combo,A,★★,4.585,20,4,79.3,78.7,201.2,162.3,7406
846,phase2,GLOBAL,hizume_code+sanchimei,combo,A,★★,4.579,167,27,75.6,77.7,299.5,148.0,74285
847,phase2,SURFACE_2_芝,barei+sanchimei,combo,A,★★,4.578,77,15,76.9,79.6,315.7,136.2,43864
848,phase2,SURFACE_2_芝,babajotai_heavy+prev1_bataiju,combo,A,★★,4.577,162,40,75.7,76.6,323.3,144.2,38683
849,phase2,SURFACE_2_ダ,hizume_code+prev1_corner4,combo,A,★★,4.577,147,36,73.4,77.5,241.8,171.3,32179
850,phase2,SURFACE_2_芝,gekiso_juni+goal_juni,combo,A,★★,4.575,246,59,78.3,78.2,236.5,234.9,43849
851,phase2,GLOBAL,prev1_bataiju+tenkai_kigo_code,combo,A,★★,4.575,314,74,79.7,78.0,284.8,173.1,71047
852,phase2,SURFACE_2_芝,futan_juryo+manken_shirushi,combo,A,★★,4.574,64,14,88.3,81.5,302.2,133.6,27240
853,phase2,SURFACE_2_芝,prev1_corner4+sanchimei,combo,A,★★,4.572,142,30,75.4,76.7,266.7,153.2,38702
854,phase1,KEIBAJO_SURFACE_03_障,joho_shisu,numeric,A,★★,4.571,8,1,96.3,82.7,213.4,108.6,1551
855,phase2,GLOBAL,joho_shisu+kishu_minarai_code,combo,A,★★,4.571,116,31,83.5,78.5,284.6,145.7,17199
856,phase2,SURFACE_2_芝,dochu_juni+ls_shisu_juni,combo,A,★★,4.57,133,30,80.9,80.9,344.4,265.7,43849
857,phase2,GLOBAL,kijun_ninkijun_fukusho+tenkai_kigo_code,combo,A,★★,4.57,80,16,86.6,80.6,304.6,138.3,77893
858,phase1,SURFACE_2_芝,kishu_minarai_code,numeric,A,★★,4.569,4,1,89.9,74.8,166.2,98.0,7409
859,phase2,SURFACE_2_ダ,barei+prev1_corner4,combo,A,★★,4.568,87,17,72.1,76.0,259.8,153.6,32371
860,phase1,KEIBAJO_SURFACE_04_芝,kishu_minarai_code,numeric,A,★★,4.567,4,1,91.1,80.3,170.1,119.4,2683
861,phase2,SURFACE_2_ダ,kohan_3f_juni+sanchimei,combo,A,★★,4.565,132,26,73.2,74.5,382.1,125.9,34029
862,phase2,SURFACE_2_芝,prev3_chakujun+tenkai_kigo_code,combo,A,★★,4.565,81,18,86.7,81.2,264.7,166.3,32743
863,phase2,SURFACE_2_芝,futan_juryo+kyakushitsu,combo,A,★★,4.563,44,8,85.3,79.7,294.6,135.4,43862
864,phase2,SURFACE_2_ダ,ls_shisu_juni+prev3_chakujun,combo,A,★★,4.563,116,28,80.2,81.0,346.4,180.8,28798
865,phase2,GLOBAL,chokyo_yajirushi_code+sanchimei,combo,A,★★,4.559,58,11,74.9,78.3,257.2,148.7,81716
866,phase2,SURFACE_2_ダ,kishu_rank+taikei_tomo,combo,A,★★,4.556,106,26,75.4,73.1,301.9,117.4,30938
867,phase2,SURFACE_2_芝,chokyo_yajirushi_code+prev1_keibajo,combo,A,★★,4.554,33,6,77.6,83.7,258.1,207.9,38702
868,phase2,SURFACE_2_ダ,kishu_minarai_code+sanchimei,combo,A,★★,4.554,38,10,76.5,82.9,226.6,173.3,9641
869,phase2,GLOBAL,agari_shisu_juni+kohan_3f_juni,combo,A,★★,4.546,253,54,78.9,76.8,263.0,211.0,77893
870,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+kohan_3f_juni,combo,A,★★,4.546,50,6,69.5,73.8,270.5,167.5,34029
871,phase2,SURFACE_2_芝,gekiso_juni+manken_shirushi,combo,A,★★,4.546,99,28,81.7,78.3,297.9,153.2,27232
872,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+yy_int,combo,A,★★,4.545,148,28,78.6,78.3,318.0,247.7,34029
873,phase2,GLOBAL,agari_shisu_juni+dochu_juni,combo,A,★★,4.542,259,54,79.1,77.3,335.3,243.8,77893
874,phase2,SURFACE_2_ダ,barei+kishu_minarai_code,combo,A,★★,4.542,23,4,74.4,78.2,205.9,113.4,9641
875,phase2,SURFACE_2_ダ,kyakushitsu+nyukyu_nannichimae,combo,A,★★,4.541,122,27,74.3,72.0,207.0,226.3,16802
876,phase2,SURFACE_2_芝,goal_juni+moshoku_code,combo,A,★★,4.539,93,17,76.5,78.6,278.8,186.4,43864
877,phase2,GLOBAL,futan_juryo+yoso_juni,combo,A,★★,4.535,167,36,78.3,77.0,338.4,147.1,81716
878,phase2,SURFACE_2_芝,barei+yoso_juni,combo,A,★★,4.534,99,19,76.7,75.0,263.2,110.5,43864
879,phase2,GLOBAL,goal_sa+kyori_tekisei_2,combo,A,★★,4.534,58,14,79.7,76.7,226.5,186.8,11037
880,phase2,SURFACE_2_芝,babajotai_heavy+uma_tokki_2,combo,A,★★,4.53,134,25,73.2,79.1,228.6,213.8,27927
881,phase2,SURFACE_2_芝,kyori_tekisei_2+sanchimei,combo,A,★★,4.523,25,6,82.3,77.3,229.8,126.4,6805
882,phase2,SURFACE_2_ダ,prev1_corner4+sanchimei,combo,A,★★,4.522,127,24,72.9,78.1,315.6,192.3,32371
883,phase2,SURFACE_2_芝,futan_juryo+yy_int,combo,A,★★,4.52,79,15,87.6,79.3,300.5,141.0,43864
884,phase2,GLOBAL,futan_juryo+goal_juni,combo,A,★★,4.519,143,28,81.8,78.5,303.5,166.8,77893
885,phase2,GLOBAL,gekiso_juni+gekiso_type,combo,A,★★,4.519,52,11,81.3,81.8,277.0,153.6,30795
886,phase2,GLOBAL,chokyo_yajirushi_code+prev1_chakujun,combo,A,★★,4.518,53,6,77.9,81.9,275.0,158.2,74896
887,phase2,SURFACE_2_ダ,manken_shirushi+prev3_chakujun,combo,A,★★,4.518,120,24,77.8,80.9,317.5,155.5,18766
888,phase2,SURFACE_2_芝,kyakushitsu+yoso_juni,combo,A,★★,4.517,84,11,77.2,76.6,392.5,152.5,43862
889,phase2,SURFACE_2_芝,sanchimei+yoso_juni,combo,A,★★,4.516,147,30,75.5,76.7,272.9,149.2,43864
890,phase2,SURFACE_2_ダ,taikei_tomo+yy_int,combo,A,★★,4.516,172,35,78.1,77.7,289.6,134.3,30987
891,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+yy_int,combo,A,★★,4.512,148,29,78.5,78.3,318.0,247.7,34029
892,phase1,KEIBAJO_SURFACE_04_障,kishu_rank,code,A,★★,4.509,5,2,73.0,78.8,119.7,90.8,2167
893,phase2,GLOBAL,futan_juryo+ls_shisu_juni,combo,A,★★,4.499,82,15,87.0,78.1,299.5,133.5,77878
894,phase2,SURFACE_2_芝,agari_shisu_juni+goal_juni,combo,A,★★,4.498,230,53,74.8,76.6,259.7,160.1,43864
895,phase2,GLOBAL,barei+kishu_minarai_code,combo,A,★★,4.498,24,7,85.4,81.5,185.8,160.1,17199
896,phase1,KEIBAJO_SURFACE_04_障,ninki_shisu,numeric,A,★★,4.497,10,4,92.4,82.8,171.8,99.2,2167
897,phase2,GLOBAL,ls_shisu_juni+prev3_chakujun,combo,A,★★,4.493,135,32,80.5,81.6,356.0,209.0,61526
898,phase2,GLOBAL,prev1_chakujun+yoso_juni,combo,A,★★,4.493,247,56,78.0,76.7,385.7,163.2,74896
899,phase2,GLOBAL,goal_juni+prev1_corner4,combo,A,★★,4.492,265,65,76.6,76.6,214.9,164.0,71073
900,phase2,SURFACE_2_ダ,sanchimei+yoso_juni,combo,A,★★,4.483,134,34,75.7,78.3,221.1,143.8,34029
901,phase2,SURFACE_2_芝,joho_shisu+ls_shisu_juni,combo,A,★★,4.482,275,67,79.8,80.6,396.9,201.9,43849
902,phase2,SURFACE_2_ダ,gekiso_type+moshoku_code,combo,A,★★,4.481,31,7,70.9,76.3,206.3,132.4,13542
903,phase2,SURFACE_2_芝,hobokusaki_rank+prev2_chakujun,combo,A,★★,4.481,83,17,75.2,83.1,324.9,263.3,33143
904,phase2,GLOBAL,babajotai_heavy+goal_sa,combo,A,★★,4.477,104,17,75.6,70.6,290.5,103.3,77893
905,phase2,SURFACE_2_芝,hizume_code+tenkai_kigo_code,combo,A,★★,4.475,64,14,77.6,81.8,275.5,143.1,38274
906,phase2,GLOBAL,bac_tosu+goal_sa,combo,A,★★,4.474,288,58,75.2,75.0,329.4,137.8,77893
907,phase2,SURFACE_2_ダ,prev2_chakujun+yy_int,combo,A,★★,4.472,158,40,80.4,78.4,291.4,146.2,30727
908,phase2,SURFACE_2_芝,manken_shirushi+yoso_juni,combo,A,★★,4.47,124,29,81.2,78.8,286.2,166.1,27240
909,phase2,SURFACE_2_ダ,joho_shisu+moshoku_code,combo,A,★★,4.468,184,45,81.2,79.5,373.7,217.8,34029
910,phase2,SURFACE_2_芝,chokyoshi_rank+hizume_code,combo,A,★★,4.46,76,13,78.4,82.2,268.7,137.9,38261
911,phase2,GLOBAL,agari_shisu_juni+gekiso_type,combo,A,★★,4.459,96,22,79.5,79.5,271.3,160.2,30801
912,phase2,GLOBAL,manken_shisu+tenkai_kigo_code,combo,A,★★,4.459,283,61,77.3,77.8,375.0,187.2,77389
913,phase2,SURFACE_2_芝,agari_shisu_juni+gekiso_juni,combo,A,★★,4.457,256,62,76.6,76.8,276.5,192.0,43849
914,phase2,GLOBAL,manken_shisu+yy_int,combo,A,★★,4.456,550,147,80.9,77.7,342.7,148.9,81154
915,phase2,GLOBAL,dochu_juni+gekiso_juni,combo,A,★★,4.453,256,57,79.5,77.2,257.0,143.2,77878
916,phase2,SURFACE_2_芝,prev2_chakujun+sanchimei,combo,A,★★,4.453,130,26,74.4,76.5,285.0,163.5,35349
917,phase2,GLOBAL,goal_juni+prev1_chakujun,combo,A,★★,4.452,247,60,79.8,76.4,261.5,146.7,71073
918,phase2,SURFACE_2_芝,futan_juryo+hizume_code,combo,A,★★,4.451,109,24,78.0,81.2,253.1,169.0,38274
919,phase2,SURFACE_2_ダ,chokyoshi_rank+prev1_chakujun,combo,A,★★,4.45,80,19,82.3,76.2,272.8,124.0,32367
920,phase2,SURFACE_2_芝,goal_juni+manken_shirushi,combo,A,★★,4.45,113,29,78.6,77.3,224.5,166.2,27240
921,phase2,GLOBAL,prev1_keibajo+prev3_chakujun,combo,A,★★,4.447,163,36,84.2,81.1,298.9,212.0,65361
922,phase2,SURFACE_2_ダ,bac_tosu+kijun_ninkijun_tansho,combo,A,★★,4.443,106,21,80.5,77.7,274.9,166.1,34029
923,phase2,GLOBAL,agari_shisu_juni+kyori_tekisei_2,combo,A,★★,4.442,46,12,79.7,78.7,228.9,119.4,11037
924,phase2,GLOBAL,hizume_code+prev1_corner4,combo,A,★★,4.438,229,49,75.3,79.3,250.6,233.3,74261
925,phase2,GLOBAL,barei+taikei_tomo,combo,A,★★,4.437,132,30,81.6,78.2,316.1,144.6,71340
926,phase2,GLOBAL,futan_juryo+kohan_3f_juni,combo,A,★★,4.437,145,29,81.0,77.8,308.3,137.0,77893
927,phase2,GLOBAL,kyakushitsu+manken_shisu,combo,A,★★,4.437,298,63,77.5,76.8,410.4,172.4,81151
928,phase2,GLOBAL,bac_tosu+taikei_tomo,combo,A,★★,4.436,213,40,79.7,76.9,320.9,179.4,71340
929,phase2,GLOBAL,dochu_juni+prev1_corner4,combo,A,★★,4.434,259,62,78.8,78.3,292.5,197.4,71073
930,phase2,SURFACE_2_芝,kohan_3f_juni+moshoku_code,combo,A,★★,4.433,92,18,76.3,76.7,304.1,182.2,43864
931,phase2,SURFACE_2_芝,babajotai_heavy+goal_juni,combo,A,★★,4.432,50,11,81.5,79.6,261.9,120.9,43864
932,phase2,SURFACE_2_ダ,babajotai_heavy+joa_ls_shisu,combo,A,★★,4.432,116,22,77.8,77.5,388.8,115.3,34029
933,phase2,SURFACE_2_芝,chokyo_yajirushi_code+kishu_minarai_code,combo,A,★★,4.431,13,1,66.7,75.4,185.3,101.8,7409
934,phase2,SURFACE_2_ダ,futan_juryo+gekiso_juni,combo,A,★★,4.431,123,24,77.9,76.7,293.3,150.8,34029
935,phase2,SURFACE_2_ダ,ls_shisu_juni+prev1_corner4,combo,A,★★,4.431,118,23,72.2,77.1,240.2,161.0,32371
936,phase2,GLOBAL,goal_juni+hizume_code,combo,A,★★,4.429,214,48,74.6,77.8,299.1,168.5,70464
937,phase2,SURFACE_2_ダ,kyakushitsu+taikei_tomo,combo,A,★★,4.429,91,17,78.3,74.8,306.0,116.3,30986
938,ceo,COURSE_27,bamei_chichi,combo,A,★★,4.429,257,50,76.5,79.0,284.6,157.1,81716
939,phase1,KEIBAJO_SURFACE_05_芝,taikei_tomo,numeric,A,★★,4.426,8,1,67.9,79.1,181.1,105.7,1973
940,phase2,SURFACE_2_芝,moshoku_code+taikei_tomo,combo,A,★★,4.426,108,19,77.5,80.4,325.0,144.2,36556
941,phase2,SURFACE_2_ダ,bac_tosu+kijun_ninkijun_fukusho,combo,A,★★,4.425,106,23,80.5,77.7,274.9,166.1,34029
942,phase2,SURFACE_2_芝,joho_shisu+kyori_tekisei_2,combo,A,★★,4.424,73,19,71.3,76.3,189.8,147.8,6805
943,phase2,SURFACE_2_芝,barei+goal_juni,combo,A,★★,4.423,98,23,77.6,77.6,319.5,177.4,43864
944,phase2,SURFACE_2_芝,hizume_code+yy_int,combo,A,★★,4.421,115,25,80.3,82.6,340.8,154.8,38274
945,phase2,GLOBAL,gekiso_juni+prev2_chakujun,combo,A,★★,4.419,253,58,78.2,79.1,316.0,186.6,66061
946,phase2,SURFACE_2_ダ,hobokusaki_rank+kyori_tekisei_2,combo,A,★★,4.415,14,3,69.5,78.2,182.8,111.5,4028
947,phase2,SURFACE_2_ダ,gekiso_type+shirushi_code_1,combo,A,★★,4.414,29,7,77.2,75.8,235.4,145.1,6260
948,phase2,SURFACE_2_芝,prev1_chakujun+tenkai_kigo_code,combo,A,★★,4.414,79,19,84.6,80.9,325.8,176.2,38702
949,phase2,SURFACE_2_ダ,dochu_juni+futan_juryo,combo,A,★★,4.41,129,30,77.5,78.6,265.1,198.1,34029
950,phase2,GLOBAL,prev1_chakujun+tenkai_kigo_code,combo,A,★★,4.406,83,18,85.3,80.9,360.8,212.4,71073
951,phase2,GLOBAL,hobokusaki_rank+manken_shisu,combo,A,★★,4.404,299,71,74.0,76.1,289.7,145.4,75287
952,phase2,GLOBAL,manken_shirushi+sanchimei,combo,A,★★,4.402,103,19,79.4,77.7,254.5,153.8,51354
953,phase2,SURFACE_2_ダ,agari_shisu_juni+prev1_keibajo,combo,A,★★,4.401,149,37,82.9,79.3,292.0,205.7,32371
954,phase2,SURFACE_2_ダ,dochu_juni+hobokusaki_rank,combo,A,★★,4.401,80,15,73.2,73.0,291.1,121.4,31714
955,phase2,SURFACE_2_芝,ls_shisu_juni+sanchimei,combo,A,★★,4.397,98,19,77.6,80.8,258.9,190.8,43849
956,phase2,SURFACE_2_芝,babajotai_heavy+ls_shisu_juni,combo,A,★★,4.395,27,5,92.8,85.0,242.5,164.5,43849
957,phase2,SURFACE_2_ダ,chokyoshi_rank+sanchimei,combo,A,★★,4.394,61,10,72.1,74.2,299.6,132.2,34025
958,phase2,SURFACE_2_ダ,futan_juryo+prev1_corner4,combo,A,★★,4.393,127,31,77.2,78.2,257.2,146.8,32371
959,phase2,GLOBAL,goal_sa+tenkai_kigo_code,combo,A,★★,4.389,144,23,77.5,73.7,265.1,119.6,77893
960,phase2,GLOBAL,agari_shisu_juni+prev1_chakujun,combo,A,★★,4.384,250,58,79.7,77.5,241.7,180.0,71073
961,phase2,GLOBAL,prev3_chakujun+sanchimei,combo,A,★★,4.382,172,39,79.5,79.0,327.1,194.5,65361
962,phase2,SURFACE_2_ダ,agari_shisu_juni+manken_shirushi,combo,A,★★,4.38,119,31,78.8,81.3,219.3,151.9,21746
963,phase1,KEIBAJO_SURFACE_04_障,uma_tokki_3,numeric,A,★★,4.379,10,3,93.1,85.7,185.2,99.7,1700
964,phase2,SURFACE_2_芝,babajotai_heavy+manken_shirushi,combo,A,★★,4.375,24,3,88.5,81.8,259.8,104.0,27240
965,phase2,GLOBAL,prev1_corner4+sanchimei,combo,A,★★,4.372,186,37,74.4,78.9,417.9,177.4,74896
966,phase1,KEIBAJO_SURFACE_03_ダ,kishu_minarai_code,numeric,A,★★,4.371,4,1,100.1,82.1,165.4,102.4,2798
967,phase2,SURFACE_2_芝,barei+kyori_tekisei_2,combo,A,★★,4.371,19,1,75.1,81.0,233.5,150.8,6805
968,phase2,SURFACE_2_芝,futan_juryo+gekiso_juni,combo,A,★★,4.367,133,28,81.3,78.8,310.6,158.1,43849
969,phase2,SURFACE_2_芝,futan_juryo+moshoku_code,combo,A,★★,4.367,51,9,80.4,78.9,238.3,132.2,43864
970,phase2,GLOBAL,babajotai_heavy+prev1_keibajo,combo,A,★★,4.364,42,5,80.5,86.4,243.0,189.8,74896
971,phase2,SURFACE_2_芝,kishu_minarai_code+tenkai_kigo_code,combo,A,★★,4.364,23,5,78.6,71.5,201.0,119.3,7409
972,phase2,GLOBAL,barei+futan_juryo,combo,A,★★,4.363,59,13,79.6,77.2,256.6,130.9,81716
973,phase2,SURFACE_2_芝,kyakushitsu+prev3_chakujun,combo,A,★★,4.358,67,16,81.5,83.1,260.2,190.2,32743
974,phase2,SURFACE_2_ダ,chokyoshi_rank+goal_juni,combo,A,★★,4.354,78,16,76.3,73.3,268.1,125.6,34025
975,phase1,KEIBAJO_SURFACE_03_障,nyukyu_nannichimae,numeric,A,★★,4.349,10,3,83.6,81.1,155.9,112.2,851
976,phase2,SURFACE_2_ダ,goal_juni+manken_shirushi,combo,A,★★,4.348,109,19,76.0,79.7,275.2,293.1,21746
977,phase2,GLOBAL,shirushi_code_1+yoso_juni,combo,A,★★,4.348,105,16,82.1,78.5,414.1,140.5,49566
978,phase2,SURFACE_2_芝,bac_tosu+gekiso_type,combo,A,★★,4.34,64,15,80.4,77.6,232.2,145.0,17259
979,phase2,SURFACE_2_ダ,barei+prev1_keibajo,combo,A,★★,4.337,67,17,75.6,77.0,218.3,135.1,32371
980,phase2,SURFACE_2_ダ,goal_juni+tenkai_kigo_code,combo,A,★★,4.337,72,12,77.9,72.8,272.6,114.1,34029
981,phase1,KEIBAJO_SURFACE_03_障,idm,numeric,A,★★,4.334,9,2,84.2,76.3,183.7,89.2,1551
982,phase2,GLOBAL,kishu_rank+prev1_bataiju,combo,A,★★,4.332,322,70,74.8,76.4,315.7,142.8,74693
983,phase1,KEIBAJO_SURFACE_04_障,manken_shirushi,numeric,A,★★,4.331,7,4,101.0,81.3,164.0,112.3,1352
984,phase2,SURFACE_2_ダ,hizume_code+yy_int,combo,A,★★,4.325,119,24,81.6,79.5,274.6,120.5,32190
985,phase2,SURFACE_2_ダ,gekiso_type+manken_shirushi,combo,A,★★,4.323,43,6,72.6,77.6,293.2,159.7,10999
986,phase2,GLOBAL,goal_juni+manken_shirushi,combo,A,★★,4.32,119,22,81.3,80.8,306.7,268.9,48986
987,phase2,SURFACE_2_芝,gekiso_type+sanchimei,combo,A,★★,4.319,53,14,78.1,77.3,181.7,138.0,17259
988,phase1,KEIBAJO_SURFACE_02_芝,babajotai_heavy,code,A,★★,4.317,3,1,105.8,84.9,166.7,100.6,6449
989,phase2,SURFACE_2_ダ,ls_shisu_juni+prev2_chakujun,combo,A,★★,4.316,114,22,78.1,77.0,333.0,144.3,30727
990,phase2,GLOBAL,agari_shisu_juni+goal_juni,combo,A,★★,4.315,240,51,78.2,76.8,286.2,143.8,77893
991,phase2,SURFACE_2_ダ,dochu_juni+prev1_keibajo,combo,A,★★,4.314,151,37,80.4,78.3,231.6,125.5,32371
992,phase2,GLOBAL,ls_shisu_juni+taikei_tomo,combo,A,★★,4.314,184,39,79.8,79.0,310.3,178.1,67529
993,phase2,SURFACE_2_芝,chokyoshi_rank+goal_sa,combo,A,★★,4.309,143,31,71.5,74.5,212.9,190.2,43807
994,phase2,GLOBAL,gekiso_juni+kishu_minarai_code,combo,A,★★,4.309,79,20,75.4,75.4,212.6,141.6,17050
995,phase2,GLOBAL,goal_juni+sanchimei,combo,A,★★,4.303,182,32,74.3,76.7,297.5,142.9,77893
996,phase2,GLOBAL,goal_juni+yoso_juni,combo,A,★★,4.303,241,44,76.8,77.4,331.6,207.1,77893
997,phase2,SURFACE_2_芝,goal_juni+kishu_rank,combo,A,★★,4.301,84,16,74.6,75.6,305.0,148.6,43738
998,phase2,GLOBAL,moshoku_code+nyukyu_nannichimae,combo,A,★★,4.301,172,44,79.7,76.2,220.7,131.7,44547
999,phase2,SURFACE_2_ダ,joho_shisu+ls_shisu_juni,combo,A,★★,4.296,238,58,79.1,79.1,347.1,156.5,34029
1000,phase2,SURFACE_2_ダ,kishu_rank+prev2_chakujun,combo,A,★★,4.295,79,13,76.9,74.1,291.1,113.1,30680
1001,phase1,KEIBAJO_SURFACE_05_ダ,uma_deokure_ritsu,numeric,A,★★,4.294,7,1,77.4,79.6,176.3,104.1,2611
1002,phase2,GLOBAL,futan_juryo+prev1_chakujun,combo,A,★★,4.294,165,35,81.7,79.8,297.6,194.1,74896
1003,phase2,GLOBAL,dochu_juni+futan_juryo,combo,A,★★,4.287,145,28,80.2,78.5,299.1,151.4,77893
1004,phase2,GLOBAL,hizume_code+yoso_juni,combo,A,★★,4.287,219,42,75.2,78.6,314.8,177.0,74285
1005,phase2,SURFACE_2_芝,futan_juryo+kishu_rank,combo,A,★★,4.285,45,7,87.7,81.4,265.8,130.3,43738
1006,phase2,SURFACE_2_ダ,nyukyu_nannichimae+shirushi_code_1,combo,A,★★,4.285,108,23,76.5,79.4,226.3,165.1,8563
1007,phase1,KEIBAJO_SURFACE_03_障,manken_shirushi,numeric,A,★★,4.283,7,1,64.7,77.8,150.6,97.2,953
1008,phase2,SURFACE_2_ダ,goal_juni+sanchimei,combo,A,★★,4.279,132,30,75.1,76.1,240.4,185.1,34029
1009,phase2,GLOBAL,kyori_tekisei_2+yoso_juni,combo,A,★★,4.274,45,8,76.8,76.4,228.7,125.0,11037
1010,phase2,GLOBAL,prev1_keibajo+tenkai_kigo_code,combo,A,★★,4.274,67,13,82.1,86.8,286.7,258.8,71073
1011,phase2,SURFACE_2_ダ,gekiso_juni+gekiso_type,combo,A,★★,4.273,50,11,72.3,81.2,207.2,164.4,13542
1012,phase2,SURFACE_2_芝,prev1_keibajo+yoso_juni,combo,A,★★,4.273,161,37,77.2,78.2,245.5,170.8,38702
1013,phase2,SURFACE_2_芝,goal_juni+prev1_keibajo,combo,A,★★,4.272,162,32,76.7,76.6,231.0,167.2,38702
1014,phase2,SURFACE_2_芝,taikei_tomo+yy_int,combo,A,★★,4.272,172,41,79.9,79.4,224.5,166.2,36556
1015,phase2,GLOBAL,barei+ls_shisu_juni,combo,A,★★,4.271,60,8,76.9,77.1,322.2,133.6,77878
1016,phase2,SURFACE_2_ダ,dochu_juni+kyori_tekisei_2,combo,A,★★,4.269,35,9,76.2,79.7,192.0,130.7,4232
1017,phase2,GLOBAL,ls_shisu_juni+prev1_chakujun,combo,A,★★,4.266,141,26,79.1,78.7,306.9,266.7,71058
1018,phase2,GLOBAL,kijun_ninkijun_tansho+yy_int,combo,A,★★,4.264,160,27,83.2,80.9,346.4,194.2,81716
1019,phase2,SURFACE_2_芝,goal_juni+hobokusaki_rank,combo,A,★★,4.263,84,16,76.4,80.6,315.8,172.6,40461
1020,phase2,SURFACE_2_ダ,agari_shisu_juni+hizume_code,combo,A,★★,4.262,149,30,75.4,79.2,233.3,222.9,32190
1021,phase2,GLOBAL,babajotai_heavy+manken_shisu,combo,A,★★,4.259,194,40,77.5,77.8,262.4,165.1,81154
1022,phase2,SURFACE_2_芝,chokyoshi_rank+kohan_3f_juni,combo,A,★★,4.258,89,12,77.3,77.9,339.1,218.3,43807
1023,phase2,GLOBAL,hizume_code+ls_shisu_juni,combo,A,★★,4.257,131,25,76.0,77.8,277.0,153.5,70449
1024,phase2,SURFACE_2_芝,kohan_3f_juni+sanchimei,combo,A,★★,4.254,146,36,77.1,77.1,318.3,153.3,43864
1025,phase2,GLOBAL,kijun_ninkijun_fukusho+yy_int,combo,A,★★,4.25,160,23,83.2,80.9,346.4,194.2,81716
1026,phase2,GLOBAL,goal_sa+ls_shisu_juni,combo,A,★★,4.249,225,42,73.0,74.6,285.2,204.3,77878
1027,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+prev3_chakujun,combo,A,★★,4.248,42,10,78.9,77.3,224.9,131.8,28798
1028,phase2,GLOBAL,futan_juryo+prev1_corner4,combo,A,★★,4.247,170,41,81.9,80.1,285.4,174.1,74896
1029,phase2,SURFACE_2_芝,gekiso_juni+hobokusaki_rank,combo,A,★★,4.245,86,13,76.1,77.1,329.4,164.8,40446
1030,phase2,SURFACE_2_ダ,joho_shisu+shirushi_code_1,combo,A,★★,4.243,199,41,78.3,79.8,318.4,127.6,20831
1031,phase2,GLOBAL,gekiso_type+kyori_tekisei_2,combo,A,★★,4.241,18,7,83.4,76.8,166.8,109.0,4396
1032,phase2,SURFACE_2_ダ,agari_shisu_juni+tenkai_kigo_code,combo,A,★★,4.239,44,10,83.4,76.5,295.5,119.8,34029
1033,phase2,SURFACE_2_芝,hobokusaki_rank+prev1_chakujun,combo,A,★★,4.239,85,15,78.6,80.1,272.0,191.4,36052
1034,phase2,SURFACE_2_ダ,kyori_tekisei_2+ls_shisu_juni,combo,A,★★,4.238,22,5,74.5,82.7,202.0,130.4,4232
1035,phase2,SURFACE_2_芝,kyori_tekisei_2+yoso_juni,combo,A,★★,4.234,45,10,76.5,76.5,234.8,143.8,6805
1036,phase2,SURFACE_2_芝,barei+gekiso_juni,combo,A,★★,4.231,101,19,77.0,76.9,259.0,137.8,43849
1037,phase2,SURFACE_2_ダ,manken_shirushi+prev1_chakujun,combo,A,★★,4.231,122,29,75.5,77.6,220.8,138.7,20859
1038,phase2,GLOBAL,kishu_minarai_code+prev1_keibajo,combo,A,★★,4.226,47,13,81.4,76.6,253.2,121.3,15870
